volt, time
0.068, 1468261270.330780
0.065, 1468261270.347259
0.068, 1468261270.364196
0.065, 1468261270.380737
0.083, 1468261270.397491
0.065, 1468261270.414062
0.058, 1468261270.430603
0.053, 1468261270.447357
0.065, 1468261270.464050
0.068, 1468261270.481079
0.073, 1468261270.497314
0.063, 1468261270.513854
0.073, 1468261270.530639
0.063, 1468261270.547363
0.070, 1468261270.563934
0.073, 1468261270.580657
0.075, 1468261270.597503
0.073, 1468261270.614166
0.063, 1468261270.630554
0.051, 1468261270.647308
0.061, 1468261270.663940
0.075, 1468261270.681457
0.065, 1468261270.697296
0.073, 1468261270.713928
0.068, 1468261270.730560
0.065, 1468261270.747375
0.065, 1468261270.763885
0.070, 1468261270.780761
0.075, 1468261270.797454
0.068, 1468261270.813842
0.070, 1468261270.830718
0.078, 1468261270.847473
0.056, 1468261270.863952
0.073, 1468261270.880737
0.068, 1468261270.897247
0.065, 1468261270.913940
0.070, 1468261270.930572
0.061, 1468261270.947204
0.075, 1468261270.964080
0.058, 1468261270.980773
0.070, 1468261270.997406
0.073, 1468261271.014160
0.061, 1468261271.030548
0.051, 1468261271.047454
0.068, 1468261271.063934
0.075, 1468261271.080627
0.053, 1468261271.097473
0.075, 1468261271.113922
0.065, 1468261271.130676
0.068, 1468261271.147430
0.065, 1468261271.164154
0.065, 1468261271.180633
0.075, 1468261271.197296
0.070, 1468261271.213928
0.065, 1468261271.230682
0.046, 1468261271.247497
0.063, 1468261271.264038
0.063, 1468261271.280761
0.068, 1468261271.297302
0.070, 1468261271.313903
0.075, 1468261271.330749
0.061, 1468261271.347320
0.073, 1468261271.423614
0.065, 1468261271.425933
0.065, 1468261271.428283
0.063, 1468261271.430938
0.070, 1468261271.434448
0.046, 1468261271.447601
0.080, 1468261271.465240
0.083, 1468261271.481170
0.058, 1468261271.497375
0.075, 1468261271.513946
0.065, 1468261271.530426
0.068, 1468261271.547393
0.046, 1468261271.563964
0.070, 1468261271.580688
0.070, 1468261271.597167
0.070, 1468261271.613769
0.068, 1468261271.630615
0.080, 1468261271.647308
0.068, 1468261271.663940
0.061, 1468261271.680664
0.061, 1468261271.697265
0.080, 1468261271.713958
0.068, 1468261271.730712
0.061, 1468261271.747436
0.083, 1468261271.764099
0.068, 1468261271.780700
0.073, 1468261271.797393
0.065, 1468261271.813873
0.068, 1468261271.830535
0.075, 1468261271.847290
0.061, 1468261271.863952
0.056, 1468261271.880737
0.065, 1468261271.897399
0.073, 1468261271.913879
0.070, 1468261271.930541
0.065, 1468261271.947387
0.051, 1468261271.964050
0.061, 1468261271.980529
0.073, 1468261271.997406
0.065, 1468261272.013854
0.063, 1468261272.030548
0.053, 1468261272.047363
0.073, 1468261272.063934
0.075, 1468261272.080657
0.073, 1468261272.097198
0.070, 1468261272.113922
0.070, 1468261272.130615
0.065, 1468261272.147338
0.068, 1468261272.164062
0.073, 1468261272.180511
0.080, 1468261272.197418
0.078, 1468261272.214050
0.073, 1468261272.230529
0.070, 1468261272.247192
0.063, 1468261272.263854
0.085, 1468261272.280792
0.065, 1468261272.297302
0.068, 1468261272.314117
0.065, 1468261272.330657
0.065, 1468261272.347259
0.080, 1468261272.364044
0.068, 1468261272.380615
0.063, 1468261272.397369
0.063, 1468261272.413940
0.068, 1468261272.430511
0.056, 1468261272.447479
0.063, 1468261272.464111
0.087, 1468261272.481048
0.061, 1468261272.497253
0.073, 1468261272.514129
0.073, 1468261272.530792
0.070, 1468261272.547210
0.075, 1468261272.564056
0.065, 1468261272.580749
0.056, 1468261272.597381
0.065, 1468261272.613891
0.073, 1468261272.630523
0.061, 1468261272.647430
0.068, 1468261272.663879
0.080, 1468261272.680847
0.065, 1468261272.697387
0.065, 1468261272.714111
0.065, 1468261272.730560
0.070, 1468261272.747344
0.073, 1468261272.764007
0.068, 1468261272.780609
0.058, 1468261272.797515
0.068, 1468261272.813995
0.065, 1468261272.830535
0.073, 1468261272.847320
0.065, 1468261272.864044
0.090, 1468261272.880737
0.065, 1468261272.897216
0.075, 1468261272.913940
0.065, 1468261272.930603
0.068, 1468261272.947265
0.078, 1468261272.964172
0.070, 1468261272.980590
0.085, 1468261272.997467
0.068, 1468261273.013854
0.070, 1468261273.030487
0.070, 1468261273.047210
0.061, 1468261273.063842
0.080, 1468261273.080657
0.063, 1468261273.097442
0.070, 1468261273.113861
0.068, 1468261273.130584
0.056, 1468261273.147277
0.073, 1468261273.163879
0.070, 1468261273.180541
0.078, 1468261273.197204
0.063, 1468261273.214019
0.075, 1468261273.230529
0.051, 1468261273.247436
0.068, 1468261273.263977
0.080, 1468261273.280822
0.063, 1468261273.297393
0.068, 1468261273.313842
0.070, 1468261273.330810
0.065, 1468261273.347198
0.078, 1468261273.363952
0.068, 1468261273.380676
0.048, 1468261273.397399
0.068, 1468261273.413848
0.068, 1468261273.430480
0.061, 1468261273.447479
0.068, 1468261273.463989
0.080, 1468261273.480957
0.065, 1468261273.497344
0.080, 1468261273.513916
0.070, 1468261273.530639
0.061, 1468261273.547302
0.078, 1468261273.564147
0.068, 1468261273.580718
0.075, 1468261273.597229
0.068, 1468261273.613891
0.073, 1468261273.630523
0.068, 1468261273.647338
0.065, 1468261273.664062
0.075, 1468261273.680816
0.061, 1468261273.697296
0.073, 1468261273.713867
0.070, 1468261273.730621
0.070, 1468261273.747283
0.083, 1468261273.764038
0.063, 1468261273.780761
0.061, 1468261273.797424
0.065, 1468261273.813903
0.065, 1468261273.830596
0.075, 1468261273.847351
0.065, 1468261273.863891
0.075, 1468261273.880798
0.070, 1468261273.897216
0.075, 1468261273.913818
0.075, 1468261273.930603
0.065, 1468261273.947143
0.075, 1468261273.964141
0.061, 1468261273.980590
0.065, 1468261273.997406
0.073, 1468261274.013946
0.065, 1468261274.030487
0.061, 1468261274.047515
0.068, 1468261274.063873
0.080, 1468261274.080718
0.070, 1468261274.097259
0.068, 1468261274.113952
0.073, 1468261274.130645
0.058, 1468261274.147338
0.073, 1468261274.163940
0.063, 1468261274.180816
0.048, 1468261274.197418
0.068, 1468261274.213928
0.068, 1468261274.230560
0.078, 1468261274.247406
0.061, 1468261274.264068
0.058, 1468261274.280731
0.065, 1468261274.297271
0.075, 1468261274.313964
0.075, 1468261274.330810
0.058, 1468261274.347320
0.070, 1468261274.364105
0.070, 1468261274.380706
0.073, 1468261274.397308
0.068, 1468261274.414001
0.063, 1468261274.430511
0.070, 1468261274.447204
0.068, 1468261274.463958
0.070, 1468261274.481140
0.061, 1468261274.497314
0.075, 1468261274.514160
0.073, 1468261274.530578
0.061, 1468261274.547302
0.075, 1468261274.564056
0.058, 1468261274.580596
0.070, 1468261274.597259
0.075, 1468261274.613891
0.068, 1468261274.630584
0.056, 1468261274.647521
0.063, 1468261274.663909
0.085, 1468261274.680633
0.065, 1468261274.697204
0.073, 1468261274.713928
0.073, 1468261274.730773
0.063, 1468261274.747314
0.053, 1468261274.764038
0.061, 1468261274.780609
0.075, 1468261274.797424
0.070, 1468261274.813812
0.065, 1468261274.830566
0.051, 1468261274.847320
0.061, 1468261274.864044
0.058, 1468261274.880798
0.063, 1468261274.897277
0.075, 1468261274.913879
0.073, 1468261274.930725
0.065, 1468261274.947204
0.070, 1468261274.963897
0.058, 1468261274.980773
0.080, 1468261274.997375
0.070, 1468261275.013824
0.075, 1468261275.030578
0.073, 1468261275.047210
0.058, 1468261275.064025
0.085, 1468261275.080749
0.070, 1468261275.097381
0.073, 1468261275.113952
0.070, 1468261275.130432
0.061, 1468261275.147369
0.075, 1468261275.163848
0.073, 1468261275.180786
0.048, 1468261275.197357
0.073, 1468261275.213867
0.070, 1468261275.230621
0.083, 1468261275.247497
0.058, 1468261275.263885
0.083, 1468261275.280853
0.063, 1468261275.297302
0.065, 1468261275.313842
0.068, 1468261275.330841
0.070, 1468261275.347259
0.065, 1468261275.363861
0.063, 1468261275.380615
0.075, 1468261275.397430
0.065, 1468261275.413848
0.075, 1468261275.430511
0.070, 1468261275.447235
0.061, 1468261275.463958
0.078, 1468261275.481109
0.061, 1468261275.497222
0.075, 1468261275.513916
0.070, 1468261275.530487
0.061, 1468261275.547271
0.078, 1468261275.563934
0.073, 1468261275.580657
0.046, 1468261275.597442
0.070, 1468261275.614105
0.070, 1468261275.630645
0.075, 1468261275.647369
0.063, 1468261275.663940
0.061, 1468261275.680877
0.061, 1468261275.697357
0.073, 1468261275.714141
0.068, 1468261275.730468
0.063, 1468261275.747283
0.085, 1468261275.764068
0.070, 1468261275.780731
0.075, 1468261275.797393
0.068, 1468261275.814025
0.070, 1468261275.830566
0.063, 1468261275.847442
0.065, 1468261275.863922
0.075, 1468261275.880706
0.068, 1468261275.897277
0.075, 1468261275.913909
0.078, 1468261275.930694
0.065, 1468261275.947174
0.043, 1468261275.964202
0.061, 1468261275.980651
0.080, 1468261275.997497
0.068, 1468261276.014038
0.068, 1468261276.030487
0.065, 1468261276.047363
0.065, 1468261276.064056
0.048, 1468261276.080780
0.063, 1468261276.097442
0.073, 1468261276.114105
0.070, 1468261276.130645
0.065, 1468261276.147308
0.078, 1468261276.163909
0.070, 1468261276.180450
0.053, 1468261276.197357
0.070, 1468261276.213928
0.065, 1468261276.230529
0.065, 1468261276.247253
0.061, 1468261276.264038
0.068, 1468261276.280731
0.058, 1468261276.297302
0.075, 1468261276.314147
0.061, 1468261276.330566
0.065, 1468261276.347503
0.051, 1468261276.364074
0.070, 1468261276.426696
0.073, 1468261276.428497
0.063, 1468261276.430145
0.034, 1468261276.432495
0.073, 1468261276.447235
0.078, 1468261276.464080
0.063, 1468261276.480957
0.083, 1468261276.497558
0.073, 1468261276.514007
0.058, 1468261276.530670
0.073, 1468261276.547332
0.068, 1468261276.563873
0.061, 1468261276.580688
0.073, 1468261276.597198
0.068, 1468261276.614135
0.068, 1468261276.630706
0.073, 1468261276.647247
0.080, 1468261276.664245
0.065, 1468261276.680633
0.085, 1468261276.697448
0.070, 1468261276.714050
0.065, 1468261276.730590
0.056, 1468261276.747497
0.070, 1468261276.763977
0.053, 1468261276.780639
0.068, 1468261276.797302
0.075, 1468261276.814178
0.058, 1468261276.830810
0.063, 1468261276.847412
0.075, 1468261276.863861
0.058, 1468261276.880737
0.075, 1468261276.897460
0.075, 1468261276.913879
0.065, 1468261276.930603
0.073, 1468261276.947448
0.063, 1468261276.964050
0.080, 1468261276.980590
0.075, 1468261276.997436
0.070, 1468261277.013977
0.068, 1468261277.030761
0.061, 1468261277.047180
0.075, 1468261277.063812
0.063, 1468261277.080535
0.056, 1468261277.097412
0.075, 1468261277.114105
0.063, 1468261277.130676
0.085, 1468261277.147552
0.063, 1468261277.164031
0.075, 1468261277.180755
0.061, 1468261277.197418
0.065, 1468261277.214050
0.073, 1468261277.230529
0.068, 1468261277.247467
0.075, 1468261277.263977
0.065, 1468261277.280700
0.048, 1468261277.297332
0.070, 1468261277.314025
0.070, 1468261277.330780
0.078, 1468261277.347473
0.065, 1468261277.363983
0.073, 1468261277.380706
0.070, 1468261277.397216
0.070, 1468261277.413879
0.083, 1468261277.430755
0.068, 1468261277.447265
0.075, 1468261277.464019
0.070, 1468261277.480957
0.092, 1468261277.497436
0.065, 1468261277.513946
0.061, 1468261277.530639
0.083, 1468261277.547454
0.070, 1468261277.564025
0.048, 1468261277.580810
0.073, 1468261277.597259
0.070, 1468261277.614135
0.070, 1468261277.630584
0.070, 1468261277.647308
0.073, 1468261277.664031
0.063, 1468261277.680755
0.075, 1468261277.697265
0.061, 1468261277.714050
0.068, 1468261277.730621
0.070, 1468261277.747314
0.065, 1468261277.763916
0.053, 1468261277.780670
0.073, 1468261277.797180
0.073, 1468261277.813964
0.075, 1468261277.830871
0.058, 1468261277.847290
0.078, 1468261277.864013
0.061, 1468261277.880645
0.058, 1468261277.897430
0.068, 1468261277.913909
0.068, 1468261277.930603
0.065, 1468261277.947479
0.065, 1468261277.964111
0.070, 1468261277.980560
0.073, 1468261277.997406
0.073, 1468261278.014129
0.080, 1468261278.030609
0.061, 1468261278.047332
0.070, 1468261278.063842
0.073, 1468261278.080566
0.070, 1468261278.097229
0.075, 1468261278.113922
0.065, 1468261278.130584
0.073, 1468261278.147430
0.065, 1468261278.164031
0.075, 1468261278.180755
0.063, 1468261278.197174
0.070, 1468261278.214111
0.078, 1468261278.230529
0.073, 1468261278.247314
0.078, 1468261278.264038
0.061, 1468261278.280487
0.058, 1468261278.297485
0.068, 1468261278.313873
0.061, 1468261278.330657
0.083, 1468261278.347503
0.061, 1468261278.363983
0.078, 1468261278.380706
0.063, 1468261278.397186
0.070, 1468261278.413940
0.073, 1468261278.430725
0.063, 1468261278.447326
0.080, 1468261278.463928
0.061, 1468261278.480926
0.065, 1468261278.497314
0.063, 1468261278.513702
0.058, 1468261278.530670
0.078, 1468261278.547332
0.061, 1468261278.564025
0.073, 1468261278.580780
0.073, 1468261278.597167
0.063, 1468261278.614135
0.087, 1468261278.630767
0.068, 1468261278.647247
0.073, 1468261278.664062
0.065, 1468261278.680755
0.087, 1468261278.697418
0.065, 1468261278.713928
0.068, 1468261278.730743
0.070, 1468261278.747467
0.061, 1468261278.764007
0.083, 1468261278.780731
0.070, 1468261278.797210
0.065, 1468261278.813873
0.078, 1468261278.830688
0.063, 1468261278.847259
0.075, 1468261278.863952
0.068, 1468261278.880645
0.056, 1468261278.897460
0.073, 1468261278.913940
0.065, 1468261278.930725
0.083, 1468261278.947418
0.063, 1468261278.963928
0.083, 1468261278.980773
0.070, 1468261278.997222
0.070, 1468261279.014038
0.075, 1468261279.030548
0.058, 1468261279.047302
0.083, 1468261279.063995
0.063, 1468261279.080596
0.080, 1468261279.097442
0.068, 1468261279.113983
0.061, 1468261279.130767
0.063, 1468261279.147491
0.065, 1468261279.165618
0.078, 1468261279.180664
0.075, 1468261279.197387
0.068, 1468261279.213958
0.073, 1468261279.230682
0.068, 1468261279.247192
0.068, 1468261279.263885
0.070, 1468261279.280578
0.061, 1468261279.297393
0.065, 1468261279.314086
0.068, 1468261279.330780
0.083, 1468261279.347320
0.065, 1468261279.363952
0.070, 1468261279.380615
0.073, 1468261279.397247
0.075, 1468261279.414093
0.070, 1468261279.430480
0.065, 1468261279.447265
0.073, 1468261279.464019
0.063, 1468261279.480957
0.051, 1468261279.497375
0.068, 1468261279.514099
0.065, 1468261279.530609
0.080, 1468261279.547363
0.063, 1468261279.563934
0.075, 1468261279.580810
0.063, 1468261279.597351
0.075, 1468261279.614044
0.070, 1468261279.630523
0.065, 1468261279.647399
0.078, 1468261279.664031
0.068, 1468261279.680633
0.053, 1468261279.697357
0.068, 1468261279.714111
0.073, 1468261279.730682
0.075, 1468261279.747497
0.058, 1468261279.764068
0.070, 1468261279.780761
0.063, 1468261279.797241
0.065, 1468261279.813873
0.075, 1468261279.830596
0.063, 1468261279.847259
0.080, 1468261279.864074
0.065, 1468261279.880645
0.051, 1468261279.897369
0.075, 1468261279.914093
0.065, 1468261279.930572
0.083, 1468261279.947326
0.063, 1468261279.963928
0.070, 1468261279.980773
0.065, 1468261279.997283
0.068, 1468261280.014190
0.075, 1468261280.030487
0.061, 1468261280.047271
0.068, 1468261280.064117
0.070, 1468261280.080627
0.051, 1468261280.097412
0.070, 1468261280.114105
0.065, 1468261280.130737
0.075, 1468261280.147308
0.065, 1468261280.163879
0.073, 1468261280.180725
0.063, 1468261280.197265
0.073, 1468261280.213958
0.068, 1468261280.230590
0.068, 1468261280.247314
0.068, 1468261280.263854
0.065, 1468261280.280609
0.056, 1468261280.297454
0.068, 1468261280.313873
0.070, 1468261280.330627
0.073, 1468261280.347381
0.061, 1468261280.363922
0.080, 1468261280.380554
0.065, 1468261280.397369
0.070, 1468261280.414093
0.075, 1468261280.430572
0.065, 1468261280.447204
0.075, 1468261280.464111
0.070, 1468261280.480865
0.048, 1468261280.497375
0.070, 1468261280.513916
0.061, 1468261280.530761
0.078, 1468261280.547515
0.068, 1468261280.564025
0.083, 1468261280.580841
0.068, 1468261280.597229
0.073, 1468261280.614074
0.075, 1468261280.630767
0.068, 1468261280.647399
0.075, 1468261280.664154
0.068, 1468261280.680694
0.046, 1468261280.697479
0.063, 1468261280.714080
0.061, 1468261280.730621
0.048, 1468261280.747467
0.070, 1468261280.763977
0.075, 1468261280.780792
0.073, 1468261280.797393
0.068, 1468261280.813934
0.073, 1468261280.830902
0.058, 1468261280.847351
0.068, 1468261280.863891
0.063, 1468261280.880615
0.056, 1468261280.897338
0.070, 1468261280.914093
0.065, 1468261280.930633
0.075, 1468261280.947296
0.065, 1468261280.964050
0.075, 1468261280.980590
0.075, 1468261280.997222
0.073, 1468261281.014099
0.083, 1468261281.030792
0.068, 1468261281.047241
0.075, 1468261281.064147
0.073, 1468261281.080566
0.053, 1468261281.097503
0.070, 1468261281.113830
0.068, 1468261281.130615
0.073, 1468261281.147308
0.068, 1468261281.164031
0.078, 1468261281.180572
0.065, 1468261281.197204
0.068, 1468261281.215576
0.068, 1468261281.230590
0.070, 1468261281.247283
0.078, 1468261281.264038
0.075, 1468261281.280639
0.051, 1468261281.297515
0.063, 1468261281.314086
0.068, 1468261281.330657
0.078, 1468261281.347473
0.075, 1468261281.364013
0.065, 1468261281.408538
0.070, 1468261281.410278
0.075, 1468261281.416229
0.063, 1468261281.430572
0.061, 1468261281.448913
0.043, 1468261281.464172
0.063, 1468261281.481384
0.080, 1468261281.497436
0.063, 1468261281.513885
0.073, 1468261281.530548
0.063, 1468261281.547241
0.065, 1468261281.564056
0.073, 1468261281.580688
0.061, 1468261281.597198
0.070, 1468261281.614013
0.063, 1468261281.630493
0.070, 1468261281.647186
0.080, 1468261281.664062
0.070, 1468261281.680572
0.075, 1468261281.697387
0.068, 1468261281.713897
0.070, 1468261281.730743
0.068, 1468261281.747131
0.070, 1468261281.764007
0.078, 1468261281.780670
0.061, 1468261281.797241
0.080, 1468261281.813964
0.070, 1468261281.830413
0.073, 1468261281.847229
0.070, 1468261281.864044
0.061, 1468261281.880645
0.063, 1468261281.897338
0.063, 1468261281.914001
0.070, 1468261281.930511
0.065, 1468261281.947357
0.058, 1468261281.963928
0.080, 1468261281.980773
0.065, 1468261281.997283
0.085, 1468261282.013946
0.068, 1468261282.030578
0.063, 1468261282.047210
0.075, 1468261282.064117
0.061, 1468261282.080627
0.078, 1468261282.097381
0.068, 1468261282.113952
0.078, 1468261282.130676
0.073, 1468261282.147338
0.070, 1468261282.163909
0.075, 1468261282.180786
0.073, 1468261282.197296
0.056, 1468261282.214019
0.063, 1468261282.230560
0.073, 1468261282.247344
0.068, 1468261282.263854
0.061, 1468261282.280639
0.075, 1468261282.297424
0.070, 1468261282.313934
0.068, 1468261282.330749
0.073, 1468261282.347442
0.061, 1468261282.363983
0.078, 1468261282.380645
0.065, 1468261282.397277
0.078, 1468261282.414062
0.068, 1468261282.430511
0.063, 1468261282.447235
0.070, 1468261282.463867
0.061, 1468261282.481048
0.080, 1468261282.497406
0.068, 1468261282.513977
0.073, 1468261282.530517
0.065, 1468261282.547149
0.065, 1468261282.564025
0.075, 1468261282.580596
0.068, 1468261282.597229
0.073, 1468261282.613983
0.065, 1468261282.630523
0.068, 1468261282.647186
0.068, 1468261282.663970
0.070, 1468261282.680633
0.078, 1468261282.697357
0.068, 1468261282.714050
0.087, 1468261282.730651
0.075, 1468261282.747192
0.063, 1468261282.764099
0.070, 1468261282.780517
0.061, 1468261282.797271
0.085, 1468261282.814117
0.058, 1468261282.830810
0.063, 1468261282.847167
0.058, 1468261282.863983
0.063, 1468261282.880706
0.073, 1468261282.897369
0.065, 1468261282.913970
0.073, 1468261282.930511
0.070, 1468261282.947174
0.061, 1468261282.964172
0.063, 1468261282.980682
0.063, 1468261282.997222
0.065, 1468261283.014007
0.073, 1468261283.030517
0.063, 1468261283.047302
0.061, 1468261283.063964
0.058, 1468261283.080718
0.080, 1468261283.097381
0.061, 1468261283.114074
0.080, 1468261283.130706
0.063, 1468261283.147277
0.063, 1468261283.163970
0.078, 1468261283.180633
0.063, 1468261283.197448
0.063, 1468261283.214050
0.063, 1468261283.230529
0.065, 1468261283.247161
0.053, 1468261283.264099
0.063, 1468261283.280609
0.068, 1468261283.297241
0.065, 1468261283.314025
0.068, 1468261283.330535
0.063, 1468261283.347412
0.063, 1468261283.363922
0.075, 1468261283.380523
0.065, 1468261283.397277
0.075, 1468261283.414093
0.075, 1468261283.430541
0.061, 1468261283.447174
0.075, 1468261283.464019
0.065, 1468261283.481018
0.087, 1468261283.497344
0.065, 1468261283.513946
0.073, 1468261283.530548
0.068, 1468261283.547393
0.065, 1468261283.563964
0.070, 1468261283.580780
0.065, 1468261283.597320
0.087, 1468261283.614166
0.070, 1468261283.630523
0.068, 1468261283.647247
0.085, 1468261283.664154
0.065, 1468261283.680572
0.075, 1468261283.697540
0.061, 1468261283.713928
0.065, 1468261283.730560
0.075, 1468261283.747344
0.068, 1468261283.764007
0.085, 1468261283.780670
0.065, 1468261283.797210
0.078, 1468261283.813995
0.075, 1468261283.830596
0.063, 1468261283.847290
0.078, 1468261283.864074
0.061, 1468261283.880706
0.053, 1468261283.897338
0.063, 1468261283.913970
0.051, 1468261283.930847
0.075, 1468261283.947418
0.068, 1468261283.964019
0.070, 1468261283.980529
0.065, 1468261283.997344
0.083, 1468261284.014007
0.070, 1468261284.030517
0.065, 1468261284.047302
0.070, 1468261284.063995
0.065, 1468261284.080749
0.073, 1468261284.097412
0.065, 1468261284.113952
0.051, 1468261284.130798
0.078, 1468261284.147338
0.070, 1468261284.163909
0.070, 1468261284.180633
0.061, 1468261284.197509
0.085, 1468261284.214141
0.073, 1468261284.230529
0.075, 1468261284.247222
0.087, 1468261284.264099
0.063, 1468261284.280578
0.070, 1468261284.297302
0.070, 1468261284.313781
0.051, 1468261284.330841
0.073, 1468261284.347442
0.068, 1468261284.364074
0.078, 1468261284.380706
0.061, 1468261284.397308
0.083, 1468261284.414062
0.065, 1468261284.430541
0.063, 1468261284.447357
0.065, 1468261284.463867
0.058, 1468261284.480957
0.075, 1468261284.497344
0.070, 1468261284.514038
0.061, 1468261284.530700
0.063, 1468261284.547210
0.068, 1468261284.563903
0.075, 1468261284.580810
0.068, 1468261284.597229
0.075, 1468261284.614013
0.065, 1468261284.630523
0.063, 1468261284.647247
0.063, 1468261284.664001
0.061, 1468261284.680572
0.080, 1468261284.697479
0.061, 1468261284.714080
0.073, 1468261284.730560
0.075, 1468261284.747467
0.065, 1468261284.764099
0.078, 1468261284.780700
0.056, 1468261284.797332
0.075, 1468261284.814025
0.075, 1468261284.830810
0.063, 1468261284.847259
0.083, 1468261284.864105
0.058, 1468261284.880645
0.070, 1468261284.897277
0.068, 1468261284.913940
0.065, 1468261284.930480
0.065, 1468261284.947326
0.068, 1468261284.964111
0.083, 1468261284.980834
0.065, 1468261284.997406
0.080, 1468261285.014099
0.075, 1468261285.030548
0.070, 1468261285.047210
0.083, 1468261285.064086
0.070, 1468261285.080780
0.078, 1468261285.097320
0.065, 1468261285.113922
0.078, 1468261285.130554
0.070, 1468261285.147521
0.063, 1468261285.163970
0.058, 1468261285.180755
0.065, 1468261285.198852
0.078, 1468261285.214080
0.073, 1468261285.230560
0.061, 1468261285.247283
0.048, 1468261285.264007
0.068, 1468261285.280578
0.075, 1468261285.297332
0.070, 1468261285.314208
0.070, 1468261285.330657
0.073, 1468261285.347290
0.065, 1468261285.364044
0.080, 1468261285.380737
0.058, 1468261285.397277
0.058, 1468261285.414001
0.073, 1468261285.430664
0.063, 1468261285.447357
0.075, 1468261285.463867
0.063, 1468261285.481018
0.078, 1468261285.497375
0.068, 1468261285.514007
0.075, 1468261285.530517
0.070, 1468261285.547332
0.063, 1468261285.563903
0.070, 1468261285.580566
0.061, 1468261285.597259
0.073, 1468261285.614044
0.070, 1468261285.630676
0.063, 1468261285.647216
0.073, 1468261285.663940
0.063, 1468261285.680664
0.068, 1468261285.708099
0.073, 1468261285.714050
0.078, 1468261285.730834
0.065, 1468261285.747497
0.070, 1468261285.764068
0.075, 1468261285.780792
0.068, 1468261285.797332
0.083, 1468261285.814147
0.070, 1468261285.830596
0.068, 1468261285.847229
0.083, 1468261285.863983
0.061, 1468261285.880584
0.070, 1468261285.897369
0.063, 1468261285.914001
0.063, 1468261285.930511
0.065, 1468261285.948852
