volt, time
0.593, 1468260586.686370
0.588, 1468260586.702880
0.596, 1468260586.719757
0.591, 1468260586.736419
0.596, 1468260586.752990
0.591, 1468260586.769470
0.586, 1468260586.786315
0.586, 1468260586.803039
0.586, 1468260586.819671
0.593, 1468260586.836456
0.593, 1468260586.852905
0.562, 1468260586.869689
0.593, 1468260586.886260
0.581, 1468260586.902984
0.596, 1468260586.921203
0.581, 1468260586.936370
0.601, 1468260586.952972
0.584, 1468260586.969482
0.586, 1468260586.986358
0.591, 1468260587.002990
0.591, 1468260587.019622
0.601, 1468260587.036499
0.591, 1468260587.052886
0.581, 1468260587.069519
0.588, 1468260587.086395
0.576, 1468260587.102935
0.593, 1468260587.119567
0.586, 1468260587.136322
0.596, 1468260587.153137
0.588, 1468260587.170867
0.584, 1468260587.186584
0.588, 1468260587.203033
0.588, 1468260587.219543
0.596, 1468260587.236480
0.586, 1468260587.252899
0.586, 1468260587.269714
0.596, 1468260587.286346
0.593, 1468260587.302978
0.591, 1468260587.319671
0.591, 1468260587.336303
0.584, 1468260587.352752
0.593, 1468260587.369628
0.588, 1468260587.386383
0.591, 1468260587.402770
0.581, 1468260587.421051
0.596, 1468260587.436462
0.586, 1468260587.453033
0.569, 1468260587.469696
0.593, 1468260587.486297
0.584, 1468260587.503082
0.593, 1468260587.519714
0.588, 1468260587.536407
0.588, 1468260587.552886
0.586, 1468260587.569580
0.588, 1468260587.586334
0.596, 1468260587.602996
0.588, 1468260587.619506
0.598, 1468260587.636474
0.593, 1468260587.653045
0.591, 1468260587.670684
0.593, 1468260587.686462
0.581, 1468260587.703033
0.598, 1468260587.719757
0.584, 1468260587.736480
0.598, 1468260587.753051
0.591, 1468260587.769439
0.588, 1468260587.786590
0.576, 1468260587.803100
0.593, 1468260587.819519
0.596, 1468260587.836547
0.588, 1468260587.852905
0.569, 1468260587.869720
0.586, 1468260587.886260
0.584, 1468260587.903015
0.591, 1468260587.920989
0.581, 1468260587.936401
0.601, 1468260587.953033
0.593, 1468260587.969482
0.586, 1468260587.986328
0.591, 1468260588.002868
0.581, 1468260588.019653
0.591, 1468260588.036529
0.581, 1468260588.053070
0.586, 1468260588.069488
0.586, 1468260588.086425
0.588, 1468260588.102935
0.601, 1468260588.119659
0.593, 1468260588.136444
0.598, 1468260588.153106
0.591, 1468260588.170745
0.588, 1468260588.186370
0.593, 1468260588.203033
0.588, 1468260588.219543
0.596, 1468260588.236511
0.586, 1468260588.252868
0.566, 1468260588.269744
0.584, 1468260588.286346
0.584, 1468260588.302947
0.586, 1468260588.319763
0.588, 1468260588.336456
0.588, 1468260588.352905
0.571, 1468260588.369689
0.588, 1468260588.386413
0.588, 1468260588.402984
0.586, 1468260588.420837
0.593, 1468260588.436462
0.581, 1468260588.452850
0.562, 1468260588.469726
0.596, 1468260588.486328
0.576, 1468260588.502990
0.596, 1468260588.519714
0.586, 1468260588.536529
0.579, 1468260588.553070
0.591, 1468260588.569793
0.584, 1468260588.586639
0.598, 1468260588.602996
0.588, 1468260588.619628
0.591, 1468260588.636474
0.586, 1468260588.652923
0.584, 1468260588.670867
0.593, 1468260588.686462
0.576, 1468260588.702941
0.588, 1468260588.719665
0.588, 1468260588.736419
0.584, 1468260588.752899
0.591, 1468260588.769500
0.584, 1468260588.786346
0.588, 1468260588.802856
0.584, 1468260588.819641
0.591, 1468260588.836273
0.593, 1468260588.852844
0.562, 1468260588.869750
0.588, 1468260588.886413
0.588, 1468260588.903015
0.586, 1468260588.920654
0.586, 1468260588.936431
0.584, 1468260588.953033
0.591, 1468260588.969451
0.584, 1468260588.986572
0.593, 1468260589.002960
0.584, 1468260589.019653
0.598, 1468260589.036407
0.581, 1468260589.052886
0.569, 1468260589.069763
0.596, 1468260589.086303
0.586, 1468260589.102996
0.574, 1468260589.119689
0.576, 1468260589.136291
0.596, 1468260589.153137
0.593, 1468260589.170806
0.581, 1468260589.186462
0.588, 1468260589.202972
0.584, 1468260589.219512
0.593, 1468260589.236511
0.584, 1468260589.252990
0.581, 1468260589.269714
0.586, 1468260589.286407
0.586, 1468260589.303070
0.593, 1468260589.319702
0.586, 1468260589.336456
0.584, 1468260589.352783
0.588, 1468260589.369537
0.584, 1468260589.386413
0.596, 1468260589.403015
0.586, 1468260589.420532
0.586, 1468260589.436370
0.581, 1468260589.452880
0.584, 1468260589.469635
0.588, 1468260589.486328
0.579, 1468260589.502929
0.591, 1468260589.519714
0.584, 1468260589.536315
0.586, 1468260589.552825
0.586, 1468260589.569519
0.574, 1468260589.586608
0.586, 1468260589.602905
0.581, 1468260589.619628
0.586, 1468260589.636413
0.579, 1468260589.652893
0.581, 1468260589.670532
0.588, 1468260589.686492
0.579, 1468260589.703033
0.588, 1468260589.719635
0.581, 1468260589.736389
0.586, 1468260589.753082
0.591, 1468260589.769470
0.576, 1468260589.786346
0.588, 1468260589.802856
0.588, 1468260589.819671
0.586, 1468260589.836364
0.586, 1468260589.852905
0.559, 1468260589.869659
0.588, 1468260589.886291
0.581, 1468260589.903015
0.584, 1468260589.920776
0.584, 1468260589.936309
0.591, 1468260589.952941
0.593, 1468260589.969573
0.588, 1468260589.986358
0.564, 1468260590.002899
0.584, 1468260590.019561
0.591, 1468260590.036346
0.579, 1468260590.052856
0.584, 1468260590.069519
0.588, 1468260590.086303
0.586, 1468260590.102935
0.586, 1468260590.119720
0.576, 1468260590.136352
0.591, 1468260590.152954
0.584, 1468260590.170623
0.584, 1468260590.186401
0.593, 1468260590.202972
0.584, 1468260590.219696
0.591, 1468260590.236389
0.586, 1468260590.252899
0.566, 1468260590.269744
0.593, 1468260590.286315
0.588, 1468260590.302947
0.584, 1468260590.319763
0.584, 1468260590.336395
0.584, 1468260590.352813
0.559, 1468260590.369628
0.586, 1468260590.386383
0.588, 1468260590.403076
0.579, 1468260590.420471
0.593, 1468260590.436340
0.581, 1468260590.453033
0.557, 1468260590.469757
0.591, 1468260590.486297
0.588, 1468260590.502960
0.591, 1468260590.519683
0.591, 1468260590.536437
0.591, 1468260590.552825
0.584, 1468260590.569671
0.579, 1468260590.586395
0.593, 1468260590.602935
0.588, 1468260590.619506
0.593, 1468260590.636352
0.588, 1468260590.652862
0.576, 1468260590.670562
0.591, 1468260590.686553
0.574, 1468260590.702972
0.566, 1468260590.719726
0.574, 1468260590.736480
0.593, 1468260590.752960
0.586, 1468260590.769531
0.581, 1468260590.786346
0.591, 1468260590.802825
0.576, 1468260590.819671
0.596, 1468260590.836608
0.586, 1468260590.852874
0.557, 1468260590.869750
0.596, 1468260590.886505
0.584, 1468260590.902954
0.586, 1468260590.920593
0.584, 1468260590.936462
0.591, 1468260590.952972
0.588, 1468260590.969421
0.581, 1468260590.986602
0.588, 1468260591.002990
0.584, 1468260591.019531
0.588, 1468260591.036407
0.584, 1468260591.053070
0.579, 1468260591.069702
0.584, 1468260591.086486
0.579, 1468260591.102844
0.581, 1468260591.119537
0.596, 1468260591.140350
0.586, 1468260591.152862
0.591, 1468260591.170013
0.574, 1468260591.186553
0.588, 1468260591.203033
0.586, 1468260591.219512
0.591, 1468260591.236572
0.586, 1468260591.252838
0.576, 1468260591.269439
0.564, 1468260591.286468
0.584, 1468260591.302947
0.586, 1468260591.319641
0.581, 1468260591.336395
0.584, 1468260591.352783
0.586, 1468260591.369567
0.581, 1468260591.386352
0.576, 1468260591.402862
0.581, 1468260591.420501
0.559, 1468260591.436492
0.584, 1468260591.452911
0.584, 1468260591.469665
0.586, 1468260591.486358
0.579, 1468260591.502960
0.564, 1468260591.519622
0.581, 1468260591.536499
0.588, 1468260591.553070
0.579, 1468260591.569793
0.584, 1468260591.586456
0.562, 1468260591.602905
0.579, 1468260591.619476
0.584, 1468260591.636413
0.593, 1468260591.652862
0.574, 1468260591.670410
0.584, 1468260591.686340
0.581, 1468260591.702941
0.584, 1468260591.719543
0.584, 1468260591.736328
0.584, 1468260591.752777
0.596, 1468260591.769622
0.581, 1468260591.786346
0.586, 1468260591.803009
0.581, 1468260591.819519
0.591, 1468260591.836425
0.593, 1468260591.852783
0.576, 1468260591.869567
0.588, 1468260591.886505
0.574, 1468260591.903045
0.584, 1468260591.920379
0.591, 1468260591.936309
0.588, 1468260591.952789
0.591, 1468260591.969665
0.574, 1468260591.986358
0.562, 1468260592.002899
0.588, 1468260592.019622
0.559, 1468260592.036529
0.588, 1468260592.052825
0.579, 1468260592.069641
0.564, 1468260592.086608
0.581, 1468260592.102874
0.557, 1468260592.119537
0.584, 1468260592.136413
0.576, 1468260592.152923
0.586, 1468260592.170227
0.584, 1468260592.186492
0.591, 1468260592.203033
0.584, 1468260592.219512
0.584, 1468260592.236297
0.593, 1468260592.252838
0.576, 1468260592.269683
0.586, 1468260592.286437
0.588, 1468260592.302978
0.564, 1468260592.319793
0.584, 1468260592.336425
0.591, 1468260592.352966
0.581, 1468260592.369720
0.576, 1468260592.386291
0.581, 1468260592.403015
0.584, 1468260592.420379
0.584, 1468260592.436340
0.596, 1468260592.452941
0.576, 1468260592.469482
0.586, 1468260592.486389
0.584, 1468260592.502838
0.591, 1468260592.519775
0.586, 1468260592.536346
0.581, 1468260592.552886
0.596, 1468260592.569549
0.584, 1468260592.586334
0.591, 1468260592.603088
0.581, 1468260592.619506
0.588, 1468260592.636444
0.586, 1468260592.653015
0.584, 1468260592.670074
0.593, 1468260592.686340
0.576, 1468260592.703033
0.584, 1468260592.719726
0.588, 1468260592.736389
0.576, 1468260592.752807
0.591, 1468260592.769683
0.576, 1468260592.786376
0.584, 1468260592.802825
0.574, 1468260592.819610
0.564, 1468260592.836425
0.588, 1468260592.852844
0.576, 1468260592.869445
0.564, 1468260592.886535
0.576, 1468260592.902954
0.576, 1468260592.920257
0.584, 1468260592.936370
0.579, 1468260592.952941
0.593, 1468260592.969665
0.576, 1468260592.986358
0.559, 1468260593.002990
0.581, 1468260593.019653
0.579, 1468260593.036285
0.584, 1468260593.052795
0.576, 1468260593.069610
0.584, 1468260593.086517
0.576, 1468260593.102935
0.581, 1468260593.119750
0.584, 1468260593.136352
0.584, 1468260593.152984
0.581, 1468260593.170166
0.586, 1468260593.186492
0.584, 1468260593.202911
0.584, 1468260593.219543
0.584, 1468260593.236450
0.586, 1468260593.252807
0.579, 1468260593.269500
0.579, 1468260593.286437
0.588, 1468260593.303009
0.557, 1468260593.319671
0.586, 1468260593.336364
0.581, 1468260593.352905
0.581, 1468260593.369689
0.574, 1468260593.386352
0.576, 1468260593.402893
0.579, 1468260593.420532
0.566, 1468260593.436431
0.591, 1468260593.452911
0.581, 1468260593.469482
0.569, 1468260593.486511
0.574, 1468260593.502807
0.588, 1468260593.519744
0.581, 1468260593.536376
0.576, 1468260593.552856
0.593, 1468260593.569702
0.581, 1468260593.586456
0.586, 1468260593.602996
0.576, 1468260593.619506
0.564, 1468260593.636505
0.591, 1468260593.652801
0.581, 1468260593.670074
0.588, 1468260593.686553
0.576, 1468260593.702911
0.586, 1468260593.719696
0.586, 1468260593.736450
0.586, 1468260593.752899
0.593, 1468260593.769775
0.579, 1468260593.786315
0.576, 1468260593.803100
0.588, 1468260593.819702
0.593, 1468260593.836486
0.581, 1468260593.852813
0.579, 1468260593.869476
0.566, 1468260593.886474
0.579, 1468260593.902862
0.586, 1468260593.920013
0.576, 1468260593.936462
0.581, 1468260593.952789
0.576, 1468260593.969543
0.586, 1468260593.986419
0.584, 1468260594.003082
0.579, 1468260594.019561
0.581, 1468260594.036590
0.579, 1468260594.052642
0.579, 1468260594.069580
0.586, 1468260594.086395
0.581, 1468260594.102905
0.564, 1468260594.119750
0.584, 1468260594.136474
0.581, 1468260594.152862
0.579, 1468260594.169921
0.576, 1468260594.186492
0.591, 1468260594.203125
0.571, 1468260594.219604
0.581, 1468260594.236450
0.586, 1468260594.252746
0.576, 1468260594.269439
0.562, 1468260594.286560
0.584, 1468260594.302825
0.554, 1468260594.319610
0.584, 1468260594.336395
0.576, 1468260594.352783
0.586, 1468260594.369720
0.581, 1468260594.386566
0.591, 1468260594.403045
0.581, 1468260594.420074
0.576, 1468260594.436492
0.576, 1468260594.452972
0.581, 1468260594.469604
0.579, 1468260594.486389
0.584, 1468260594.502838
0.588, 1468260594.519805
0.588, 1468260594.536499
0.576, 1468260594.552947
0.579, 1468260594.569793
0.571, 1468260594.586425
0.593, 1468260594.603027
0.584, 1468260594.619506
0.579, 1468260594.636352
0.581, 1468260594.652862
0.574, 1468260594.670043
0.586, 1468260594.686584
0.574, 1468260594.702941
0.593, 1468260594.719818
0.579, 1468260594.736450
0.574, 1468260594.752990
0.586, 1468260594.769561
0.579, 1468260594.786376
0.581, 1468260594.802856
0.574, 1468260594.819641
0.569, 1468260594.836547
0.588, 1468260594.852813
0.571, 1468260594.869628
0.579, 1468260594.886505
0.576, 1468260594.902893
0.571, 1468260594.920166
0.576, 1468260594.936370
0.576, 1468260594.953033
0.584, 1468260594.969543
0.581, 1468260594.986267
0.591, 1468260595.002960
0.576, 1468260595.019622
0.562, 1468260595.036499
0.581, 1468260595.053009
0.569, 1468260595.069610
0.584, 1468260595.086547
0.574, 1468260595.102966
0.574, 1468260595.119506
0.579, 1468260595.136322
0.584, 1468260595.152954
0.584, 1468260595.170043
0.584, 1468260595.186340
0.591, 1468260595.203033
0.579, 1468260595.219665
0.562, 1468260595.236480
0.581, 1468260595.252777
0.579, 1468260595.269470
0.549, 1468260595.286529
0.574, 1468260595.302856
0.588, 1468260595.319763
0.581, 1468260595.336425
0.584, 1468260595.352874
0.581, 1468260595.369445
0.584, 1468260595.387054
0.579, 1468260595.403015
0.571, 1468260595.420074
0.579, 1468260595.436492
0.584, 1468260595.452789
0.576, 1468260595.469482
0.559, 1468260595.486572
0.576, 1468260595.502960
0.588, 1468260595.519653
0.579, 1468260595.536468
0.576, 1468260595.552856
0.581, 1468260595.569702
0.584, 1468260595.586456
0.584, 1468260595.603118
0.579, 1468260595.619598
0.559, 1468260595.636535
0.584, 1468260595.652801
0.571, 1468260595.670196
0.586, 1468260595.686340
0.574, 1468260595.702880
0.584, 1468260595.719696
0.579, 1468260595.736450
0.584, 1468260595.752807
0.588, 1468260595.769561
0.581, 1468260595.786499
0.591, 1468260595.802856
0.574, 1468260595.819580
0.584, 1468260595.836456
0.586, 1468260595.852905
0.579, 1468260595.869445
0.581, 1468260595.886444
0.574, 1468260595.902984
0.593, 1468260595.919708
0.579, 1468260595.936309
0.576, 1468260595.952789
0.581, 1468260595.969726
0.579, 1468260595.986389
0.588, 1468260596.003051
0.581, 1468260596.019500
0.588, 1468260596.036529
0.576, 1468260596.052917
0.574, 1468260596.069763
0.571, 1468260596.086395
0.571, 1468260596.102844
0.574, 1468260596.119628
0.574, 1468260596.136962
0.581, 1468260596.153106
0.579, 1468260596.169586
0.584, 1468260596.186492
0.579, 1468260596.202789
0.574, 1468260596.219665
0.584, 1468260596.236541
0.579, 1468260596.252899
0.569, 1468260596.269561
0.576, 1468260596.286499
0.576, 1468260596.302978
0.588, 1468260596.319763
0.579, 1468260596.336334
0.574, 1468260596.352935
0.586, 1468260596.369720
0.574, 1468260596.386505
0.581, 1468260596.403106
0.571, 1468260596.419586
0.581, 1468260596.436370
0.581, 1468260596.452850
0.569, 1468260596.469573
0.584, 1468260596.486389
0.579, 1468260596.502929
0.579, 1468260596.519500
0.579, 1468260596.536346
0.591, 1468260596.552947
0.581, 1468260596.569641
0.579, 1468260596.586395
0.554, 1468260596.602966
0.581, 1468260596.619537
0.552, 1468260596.636413
0.584, 1468260596.652832
0.574, 1468260596.669677
0.552, 1468260596.686553
0.574, 1468260596.702941
0.581, 1468260596.719696
0.574, 1468260596.736358
0.584, 1468260596.752899
0.581, 1468260596.769714
0.576, 1468260596.786407
0.586, 1468260596.802825
0.574, 1468260596.819580
0.574, 1468260596.836486
0.579, 1468260596.852996
0.571, 1468260596.869598
0.581, 1468260596.886322
0.584, 1468260596.902893
0.579, 1468260596.919616
0.576, 1468260596.936309
0.584, 1468260596.953002
0.591, 1468260596.969482
0.566, 1468260596.986480
0.586, 1468260597.003082
0.574, 1468260597.019531
0.584, 1468260597.036468
0.586, 1468260597.052917
0.574, 1468260597.069610
0.586, 1468260597.086273
0.579, 1468260597.102905
0.584, 1468260597.119689
0.581, 1468260597.136444
0.584, 1468260597.152923
0.581, 1468260597.169799
0.571, 1468260597.186492
0.584, 1468260597.203094
0.579, 1468260597.219512
0.576, 1468260597.236450
0.579, 1468260597.252685
0.574, 1468260597.269561
0.579, 1468260597.286376
0.581, 1468260597.303100
0.584, 1468260597.319580
0.576, 1468260597.336425
0.574, 1468260597.352966
0.576, 1468260597.369750
0.576, 1468260597.386352
0.586, 1468260597.403137
0.584, 1468260597.419586
0.581, 1468260597.436309
0.591, 1468260597.453002
0.574, 1468260597.469573
0.576, 1468260597.486389
0.581, 1468260597.502899
0.584, 1468260597.519714
0.576, 1468260597.536499
0.584, 1468260597.552978
0.588, 1468260597.569519
0.574, 1468260597.586425
0.591, 1468260597.603057
0.581, 1468260597.619567
0.579, 1468260597.636413
0.586, 1468260597.652893
0.581, 1468260597.669830
0.559, 1468260597.686553
0.574, 1468260597.702941
0.564, 1468260597.719604
0.571, 1468260597.736419
0.584, 1468260597.753051
0.584, 1468260597.769653
0.579, 1468260597.786346
0.581, 1468260597.802886
0.584, 1468260597.819671
0.579, 1468260597.836395
0.584, 1468260597.852935
0.576, 1468260597.869567
0.579, 1468260597.886474
0.576, 1468260597.902893
0.576, 1468260597.919647
0.584, 1468260597.936248
0.586, 1468260597.953033
0.586, 1468260597.969512
0.579, 1468260597.986450
0.586, 1468260598.003082
0.581, 1468260598.019561
0.576, 1468260598.036285
0.584, 1468260598.053070
0.576, 1468260598.069580
0.588, 1468260598.086486
0.579, 1468260598.102844
0.581, 1468260598.119628
0.576, 1468260598.136322
0.574, 1468260598.153015
0.584, 1468260598.169647
0.584, 1468260598.186462
0.559, 1468260598.203033
0.579, 1468260598.219696
0.581, 1468260598.236602
0.579, 1468260598.252960
0.579, 1468260598.269592
0.574, 1468260598.286407
0.576, 1468260598.303009
0.576, 1468260598.319702
0.581, 1468260598.336303
0.579, 1468260598.352813
0.586, 1468260598.369628
0.574, 1468260598.386352
0.576, 1468260598.403045
0.579, 1468260598.419738
0.581, 1468260598.436279
0.581, 1468260598.452911
0.579, 1468260598.469604
0.581, 1468260598.486358
0.576, 1468260598.502990
0.576, 1468260598.526641
0.571, 1468260598.536529
0.584, 1468260598.553131
0.581, 1468260598.569549
0.571, 1468260598.586578
0.579, 1468260598.602935
0.571, 1468260598.619567
0.571, 1468260598.636535
0.584, 1468260598.652893
0.574, 1468260598.669708
0.588, 1468260598.686553
0.576, 1468260598.702911
0.581, 1468260598.719665
0.576, 1468260598.736450
0.571, 1468260598.752929
0.576, 1468260598.769500
0.576, 1468260598.786346
0.581, 1468260598.802917
0.579, 1468260598.819549
0.586, 1468260598.836334
0.581, 1468260598.852874
0.581, 1468260598.869598
0.584, 1468260598.886474
0.571, 1468260598.903015
0.579, 1468260598.919525
0.581, 1468260598.936492
0.579, 1468260598.952941
0.584, 1468260598.969573
0.576, 1468260598.986358
0.576, 1468260599.003143
0.576, 1468260599.019531
0.579, 1468260599.036346
0.576, 1468260599.052947
0.576, 1468260599.069763
0.576, 1468260599.086303
0.576, 1468260599.102935
0.581, 1468260599.119567
0.579, 1468260599.136413
0.581, 1468260599.153015
0.586, 1468260599.169555
0.576, 1468260599.186340
0.584, 1468260599.203002
0.574, 1468260599.219512
0.584, 1468260599.236267
0.584, 1468260599.252990
0.579, 1468260599.269561
0.544, 1468260599.286560
0.571, 1468260599.302917
0.574, 1468260599.319671
0.581, 1468260599.336395
0.579, 1468260599.352935
0.586, 1468260599.369598
0.574, 1468260599.386444
0.584, 1468260599.402984
0.569, 1468260599.419738
0.574, 1468260599.436401
0.579, 1468260599.453002
0.579, 1468260599.469726
0.554, 1468260599.486541
0.581, 1468260599.502929
0.554, 1468260599.519683
0.569, 1468260599.536376
0.571, 1468260599.552978
0.584, 1468260599.569702
0.579, 1468260599.586395
0.588, 1468260599.603149
0.576, 1468260599.619537
0.571, 1468260599.636383
0.579, 1468260599.653076
0.569, 1468260599.669525
0.588, 1468260599.686462
0.574, 1468260599.702911
0.579, 1468260599.719573
0.579, 1468260599.736297
0.576, 1468260599.752899
0.588, 1468260599.769653
0.569, 1468260599.786407
0.579, 1468260599.803131
0.584, 1468260599.819580
0.576, 1468260599.836273
0.576, 1468260599.852935
0.579, 1468260599.869720
0.576, 1468260599.886383
0.574, 1468260599.902893
0.586, 1468260599.919555
0.584, 1468260599.936279
0.576, 1468260599.953033
0.576, 1468260599.969573
0.581, 1468260599.986236
0.581, 1468260600.003112
0.574, 1468260600.019653
0.547, 1468260600.036437
0.579, 1468260600.052947
0.574, 1468260600.069580
0.552, 1468260600.086425
0.576, 1468260600.103027
0.584, 1468260600.119689
0.581, 1468260600.136444
0.584, 1468260600.153015
0.579, 1468260600.169525
0.576, 1468260600.186309
0.584, 1468260600.203125
0.571, 1468260600.219573
0.574, 1468260600.236450
0.576, 1468260600.252990
0.571, 1468260600.269592
0.579, 1468260600.286560
0.574, 1468260600.302856
0.581, 1468260600.319580
0.576, 1468260600.336395
0.576, 1468260600.352874
0.586, 1468260600.369628
0.579, 1468260600.386444
0.571, 1468260600.403106
0.576, 1468260600.419738
0.569, 1468260600.436370
0.584, 1468260600.452789
0.579, 1468260600.469604
0.581, 1468260600.486511
0.571, 1468260600.502868
0.571, 1468260600.519653
0.584, 1468260600.536346
0.574, 1468260600.552917
0.581, 1468260600.569610
0.569, 1468260600.586303
0.576, 1468260600.603057
0.576, 1468260600.619506
0.579, 1468260600.636413
0.584, 1468260600.652954
0.574, 1468260600.669555
0.586, 1468260600.686553
0.579, 1468260600.702972
0.581, 1468260600.719573
0.579, 1468260600.736297
0.579, 1468260600.753021
0.588, 1468260600.769500
0.574, 1468260600.786499
0.554, 1468260600.802947
0.579, 1468260600.819549
0.576, 1468260600.836517
0.576, 1468260600.852905
0.579, 1468260600.869567
0.581, 1468260600.886413
0.579, 1468260600.902862
0.586, 1468260600.919555
0.579, 1468260600.936370
0.571, 1468260600.952850
0.588, 1468260600.969665
0.581, 1468260600.986328
0.581, 1468260601.002960
0.574, 1468260601.019531
0.581, 1468260601.036376
0.554, 1468260601.053039
0.576, 1468260601.069610
0.566, 1468260601.088256
0.579, 1468260601.103210
0.574, 1468260601.119689
0.576, 1468260601.136352
0.584, 1468260601.153076
0.579, 1468260601.169891
0.584, 1468260601.186309
0.584, 1468260601.203155
0.579, 1468260601.219573
0.581, 1468260601.236541
0.574, 1468260601.252929
0.576, 1468260601.269592
0.554, 1468260601.286407
0.571, 1468260601.302856
0.571, 1468260601.319580
0.576, 1468260601.336486
0.576, 1468260601.352874
0.584, 1468260601.369873
0.581, 1468260601.386444
0.579, 1468260601.403076
0.571, 1468260601.419586
0.579, 1468260601.436309
0.581, 1468260601.452880
0.581, 1468260601.469635
0.584, 1468260601.486389
0.569, 1468260601.502899
0.584, 1468260601.519622
0.571, 1468260601.536499
0.571, 1468260601.553070
0.579, 1468260601.569671
0.574, 1468260601.586425
0.584, 1468260601.603118
0.574, 1468260601.619537
0.584, 1468260601.636352
0.581, 1468260601.652679
0.574, 1468260601.669708
0.574, 1468260601.686553
0.571, 1468260601.702911
0.584, 1468260601.719696
0.574, 1468260601.736511
0.571, 1468260601.752807
0.581, 1468260601.769714
0.574, 1468260601.786468
0.584, 1468260601.802947
0.576, 1468260601.819641
0.579, 1468260601.836364
0.584, 1468260601.852844
0.576, 1468260601.869781
0.584, 1468260601.886444
0.584, 1468260601.902862
0.579, 1468260601.919525
0.581, 1468260601.936431
0.576, 1468260601.953002
0.586, 1468260601.969451
0.569, 1468260601.986297
0.559, 1468260602.002960
0.576, 1468260602.019683
0.576, 1468260602.036346
0.584, 1468260602.052886
0.579, 1468260602.069580
0.586, 1468260602.086425
0.579, 1468260602.102935
0.579, 1468260602.119506
0.584, 1468260602.136566
0.579, 1468260602.152954
0.591, 1468260602.169525
0.571, 1468260602.186309
0.581, 1468260602.203094
0.579, 1468260602.219543
0.584, 1468260602.236328
0.579, 1468260602.252807
0.571, 1468260602.269592
0.593, 1468260602.286560
0.574, 1468260602.302917
0.584, 1468260602.319793
0.571, 1468260602.336456
0.581, 1468260602.353027
0.584, 1468260602.369567
0.584, 1468260602.386352
0.554, 1468260602.403106
0.584, 1468260602.419616
0.579, 1468260602.436401
0.584, 1468260602.452850
0.581, 1468260602.469604
0.569, 1468260602.486358
0.576, 1468260602.502868
0.588, 1468260602.519531
