volt, time
0.073, 1468262648.106567
0.073, 1468262648.122985
0.068, 1468262648.139892
0.087, 1468262648.156585
0.058, 1468262648.173187
0.075, 1468262648.189666
0.070, 1468262648.206481
0.063, 1468262648.223205
0.073, 1468262648.239746
0.065, 1468262648.256530
0.070, 1468262648.273071
0.063, 1468262648.289855
0.085, 1468262648.306671
0.065, 1468262648.323028
0.068, 1468262648.339752
0.075, 1468262648.356628
0.065, 1468262648.373077
0.078, 1468262648.389648
0.061, 1468262648.406585
0.083, 1468262648.423370
0.065, 1468262648.439697
0.058, 1468262648.456451
0.070, 1468262648.473205
0.061, 1468262648.489776
0.068, 1468262648.506561
0.061, 1468262648.523315
0.058, 1468262648.539672
0.075, 1468262648.556549
0.061, 1468262648.573120
0.078, 1468262648.589691
0.070, 1468262648.606658
0.070, 1468262648.623016
0.075, 1468262648.639862
0.065, 1468262648.656524
0.078, 1468262648.673034
0.061, 1468262648.689819
0.075, 1468262648.706695
0.068, 1468262648.723205
0.073, 1468262648.739746
0.075, 1468262648.756439
0.070, 1468262648.773223
0.070, 1468262648.789764
0.063, 1468262648.806396
0.065, 1468262648.823303
0.068, 1468262648.839843
0.061, 1468262648.856475
0.065, 1468262648.873168
0.063, 1468262648.889770
0.070, 1468262648.906616
0.075, 1468262648.923095
0.061, 1468262648.939788
0.056, 1468262648.956512
0.058, 1468262648.973114
0.063, 1468262648.989715
0.070, 1468262649.006561
0.070, 1468262649.023071
0.075, 1468262649.039886
0.065, 1468262649.056457
0.075, 1468262649.073089
0.063, 1468262649.089721
0.056, 1468262649.106689
0.070, 1468262649.123168
0.058, 1468262649.139892
0.056, 1468262649.156524
0.061, 1468262649.173217
0.073, 1468262649.189697
0.075, 1468262649.206451
0.073, 1468262649.223266
0.073, 1468262649.239746
0.070, 1468262649.256561
0.080, 1468262649.273132
0.068, 1468262649.289825
0.083, 1468262649.306640
0.068, 1468262649.323150
0.063, 1468262649.339843
0.075, 1468262649.356750
0.061, 1468262649.373046
0.070, 1468262649.389678
0.068, 1468262649.406555
0.065, 1468262649.423217
0.080, 1468262649.439910
0.070, 1468262649.456542
0.075, 1468262649.473114
0.070, 1468262649.489868
0.075, 1468262649.506683
0.068, 1468262649.523101
0.061, 1468262649.539825
0.053, 1468262649.556610
0.068, 1468262649.573089
0.073, 1468262649.589752
0.070, 1468262649.606445
0.070, 1468262649.623016
0.063, 1468262649.639923
0.061, 1468262649.656555
0.068, 1468262649.673004
0.063, 1468262649.689727
0.061, 1468262649.706542
0.065, 1468262649.723236
0.070, 1468262649.739624
0.070, 1468262649.756561
0.070, 1468262649.773223
0.073, 1468262649.789703
0.065, 1468262649.806488
0.080, 1468262649.823303
0.075, 1468262649.839935
0.061, 1468262649.856506
0.058, 1468262649.873291
0.065, 1468262649.889709
0.078, 1468262649.906738
0.075, 1468262649.923004
0.070, 1468262649.939697
0.070, 1468262649.956634
0.063, 1468262649.973144
0.068, 1468262649.989776
0.075, 1468262650.006683
0.051, 1468262650.023193
0.070, 1468262650.039825
0.065, 1468262650.056579
0.078, 1468262650.073211
0.068, 1468262650.089721
0.053, 1468262650.106689
0.075, 1468262650.122955
0.065, 1468262650.139648
0.083, 1468262650.156646
0.070, 1468262650.173126
0.073, 1468262650.189697
0.063, 1468262650.206604
0.083, 1468262650.223297
0.083, 1468262650.239715
0.058, 1468262650.256561
0.068, 1468262650.273071
0.068, 1468262650.289916
0.053, 1468262650.306518
0.065, 1468262650.323181
0.058, 1468262650.339691
0.075, 1468262650.356719
0.068, 1468262650.373046
0.075, 1468262650.389678
0.068, 1468262650.406433
0.061, 1468262650.423004
0.080, 1468262650.439636
0.073, 1468262650.456420
0.078, 1468262650.473205
0.068, 1468262650.489746
0.065, 1468262650.506561
0.083, 1468262650.523315
0.063, 1468262650.539947
0.075, 1468262650.556640
0.061, 1468262650.573181
0.070, 1468262650.589660
0.063, 1468262650.606597
0.063, 1468262650.623138
0.080, 1468262650.639862
0.063, 1468262650.656433
0.078, 1468262650.673309
0.068, 1468262650.689819
0.075, 1468262650.706542
0.073, 1468262650.723114
0.070, 1468262650.739715
0.068, 1468262650.756439
0.065, 1468262650.773071
0.070, 1468262650.789855
0.068, 1468262650.806427
0.083, 1468262650.823150
0.075, 1468262650.839782
0.068, 1468262650.856567
0.078, 1468262650.873016
0.061, 1468262650.889862
0.078, 1468262650.906768
0.068, 1468262650.923248
0.068, 1468262650.939697
0.068, 1468262650.956390
0.061, 1468262650.973144
0.073, 1468262650.989776
0.063, 1468262651.006530
0.073, 1468262651.023315
0.073, 1468262651.039947
0.061, 1468262651.056457
0.073, 1468262651.073120
0.063, 1468262651.089874
0.085, 1468262651.106536
0.070, 1468262651.123229
0.070, 1468262651.139739
0.078, 1468262651.156555
0.065, 1468262651.173217
0.075, 1468262651.189666
0.065, 1468262651.206542
0.073, 1468262651.223327
0.068, 1468262651.239990
0.063, 1468262651.256622
0.073, 1468262651.273010
0.065, 1468262651.289794
0.073, 1468262651.306701
0.075, 1468262651.323120
0.061, 1468262651.339630
0.075, 1468262651.356536
0.065, 1468262651.373168
0.075, 1468262651.389709
0.065, 1468262651.406463
0.063, 1468262651.423217
0.073, 1468262651.439697
0.068, 1468262651.456420
0.068, 1468262651.473022
0.068, 1468262651.489685
0.073, 1468262651.506530
0.070, 1468262651.523101
0.063, 1468262651.539764
0.073, 1468262651.556640
0.063, 1468262651.573089
0.070, 1468262651.589630
0.065, 1468262651.606567
0.063, 1468262651.623016
0.073, 1468262651.639770
0.068, 1468262651.656524
0.056, 1468262651.673126
0.058, 1468262651.689666
0.068, 1468262651.707275
0.068, 1468262651.723022
0.061, 1468262651.739654
0.070, 1468262651.756713
0.068, 1468262651.773193
0.075, 1468262651.789733
0.065, 1468262651.806427
0.075, 1468262651.823120
0.075, 1468262651.839935
0.070, 1468262651.856536
0.073, 1468262651.873138
0.068, 1468262651.889831
0.056, 1468262651.906524
0.068, 1468262651.923156
0.063, 1468262651.939788
0.075, 1468262651.956481
0.061, 1468262651.973083
0.068, 1468262651.989746
0.080, 1468262652.006530
0.075, 1468262652.023315
0.065, 1468262652.039703
0.063, 1468262652.056610
0.070, 1468262652.073242
0.068, 1468262652.089874
0.083, 1468262652.106567
0.073, 1468262652.123291
0.068, 1468262652.139648
0.075, 1468262652.156616
0.061, 1468262652.173095
0.075, 1468262652.189697
0.068, 1468262652.206634
0.063, 1468262652.225372
0.061, 1468262652.293273
0.068, 1468262652.297454
0.039, 1468262652.299957
0.041, 1468262652.301727
0.046, 1468262652.307067
0.070, 1468262652.323425
0.068, 1468262652.339691
0.073, 1468262652.356506
0.065, 1468262652.373199
0.065, 1468262652.389892
0.073, 1468262652.406463
0.063, 1468262652.423065
0.078, 1468262652.439849
0.070, 1468262652.456451
0.068, 1468262652.473175
0.078, 1468262652.489776
0.061, 1468262652.506530
0.070, 1468262652.523071
0.073, 1468262652.539947
0.065, 1468262652.556457
0.073, 1468262652.573120
0.065, 1468262652.589843
0.073, 1468262652.606475
0.063, 1468262652.623107
0.073, 1468262652.640014
0.073, 1468262652.656707
0.065, 1468262652.673004
0.078, 1468262652.689636
0.061, 1468262652.706481
0.068, 1468262652.723083
0.073, 1468262652.739715
0.065, 1468262652.756500
0.078, 1468262652.773132
0.063, 1468262652.789733
0.075, 1468262652.806671
0.058, 1468262652.823150
0.078, 1468262652.839904
0.070, 1468262652.856719
0.061, 1468262652.873199
0.078, 1468262652.889801
0.061, 1468262652.906494
0.070, 1468262652.923004
0.073, 1468262652.939697
0.070, 1468262652.956481
0.075, 1468262652.972961
0.068, 1468262652.989685
0.083, 1468262653.006561
