volt, time
0.606, 1468260515.370635
0.610, 1468260515.372985
0.615, 1468260515.376281
0.596, 1468260515.378662
0.588, 1468260515.380981
0.620, 1468260515.384094
0.598, 1468260515.387420
0.640, 1468260515.390258
0.615, 1468260515.391906
0.598, 1468260515.393463
0.588, 1468260515.395294
0.591, 1468260515.396881
0.584, 1468260515.398406
0.579, 1468260515.399932
0.579, 1468260515.401489
0.574, 1468260515.402984
0.584, 1468260515.404510
0.586, 1468260515.408203
0.571, 1468260515.410675
0.574, 1468260515.413024
0.601, 1468260515.416320
0.593, 1468260515.418731
0.591, 1468260515.421081
0.603, 1468260515.424133
0.628, 1468260515.428955
0.647, 1468260515.431518
0.620, 1468260515.433135
0.603, 1468260515.434722
0.603, 1468260515.436553
0.593, 1468260515.438110
0.588, 1468260515.439605
0.586, 1468260515.441131
0.588, 1468260515.442657
0.579, 1468260515.445739
0.581, 1468260515.448669
0.613, 1468260515.451019
0.618, 1468260515.453338
0.586, 1468260515.456604
0.635, 1468260515.458984
0.618, 1468260515.461303
0.586, 1468260515.465637
0.630, 1468260515.468688
0.630, 1468260515.470367
0.618, 1468260515.471954
0.598, 1468260515.473510
0.586, 1468260515.475463
0.586, 1468260515.477081
0.586, 1468260515.478607
0.579, 1468260515.480621
0.581, 1468260515.482208
0.588, 1468260515.483764
0.606, 1468260515.488006
0.623, 1468260515.490386
0.618, 1468260515.492767
0.615, 1468260515.496002
0.598, 1468260515.498413
0.598, 1468260515.500732
0.593, 1468260515.503814
0.635, 1468260515.507171
0.632, 1468260515.509643
0.610, 1468260515.511291
0.601, 1468260515.512908
0.593, 1468260515.514465
0.591, 1468260515.516235
0.581, 1468260515.517791
0.584, 1468260515.519317
0.579, 1468260515.520874
0.581, 1468260515.522399
0.571, 1468260515.523895
0.593, 1468260515.527923
0.603, 1468260515.530334
0.606, 1468260515.532714
0.608, 1468260515.535949
0.593, 1468260515.538391
0.625, 1468260515.540618
0.615, 1468260515.543579
0.628, 1468260515.547180
0.630, 1468260515.549682
0.613, 1468260515.552825
0.630, 1468260515.554473
0.615, 1468260515.556274
0.598, 1468260515.557861
0.588, 1468260515.559417
0.579, 1468260515.560943
0.576, 1468260515.562469
0.581, 1468260515.563995
0.591, 1468260515.567962
0.601, 1468260515.570373
0.613, 1468260515.572753
0.588, 1468260515.575988
0.598, 1468260515.578399
0.588, 1468260515.580810
0.596, 1468260515.583648
0.628, 1468260515.586822
0.635, 1468260515.589752
0.610, 1468260515.591400
0.601, 1468260515.592956
0.591, 1468260515.594512
0.586, 1468260515.596282
0.579, 1468260515.597839
0.576, 1468260515.599365
0.574, 1468260515.600891
0.576, 1468260515.602447
0.579, 1468260515.603973
0.581, 1468260515.607818
0.628, 1468260515.610198
0.618, 1468260515.612670
0.584, 1468260515.615814
0.593, 1468260515.618408
0.623, 1468260515.620635
0.598, 1468260515.623626
0.632, 1468260515.626800
0.623, 1468260515.629699
0.620, 1468260515.631347
0.603, 1468260515.632934
0.591, 1468260515.634460
0.586, 1468260515.636230
0.588, 1468260515.637817
0.586, 1468260515.639373
0.581, 1468260515.640899
0.579, 1468260515.642425
0.569, 1468260515.643920
0.576, 1468260515.647430
0.608, 1468260515.649871
0.586, 1468260515.651641
0.591, 1468260515.653991
0.620, 1468260515.657257
0.591, 1468260515.659576
0.574, 1468260515.661834
0.588, 1468260515.665679
0.625, 1468260515.669097
0.628, 1468260515.670806
0.620, 1468260515.672424
0.603, 1468260515.673980
0.591, 1468260515.677276
0.603, 1468260515.678955
0.598, 1468260515.680541
0.584, 1468260515.682098
0.579, 1468260515.683624
0.581, 1468260515.686065
0.588, 1468260515.689849
0.596, 1468260515.693603
0.632, 1468260515.696228
0.598, 1468260515.698577
0.615, 1468260515.701599
0.606, 1468260515.703826
0.615, 1468260515.706665
0.596, 1468260515.709777
0.625, 1468260515.712493
0.635, 1468260515.715637
0.610, 1468260515.717315
0.610, 1468260515.718933
0.591, 1468260515.720458
0.593, 1468260515.721984
0.584, 1468260515.723510
0.584, 1468260515.727691
0.618, 1468260515.730102
0.610, 1468260515.732513
0.623, 1468260515.735748
0.606, 1468260515.738189
0.598, 1468260515.740447
0.596, 1468260515.743652
0.628, 1468260515.747009
0.632, 1468260515.750396
0.630, 1468260515.752105
0.610, 1468260515.753723
0.598, 1468260515.755493
0.606, 1468260515.757080
0.593, 1468260515.758636
0.584, 1468260515.760162
0.581, 1468260515.761688
0.584, 1468260515.763214
0.566, 1468260515.767364
0.579, 1468260515.769805
0.620, 1468260515.772033
0.593, 1468260515.773773
0.591, 1468260515.777130
0.596, 1468260515.779510
0.579, 1468260515.781829
0.610, 1468260515.785583
0.632, 1468260515.789001
0.637, 1468260515.790679
0.613, 1468260515.792297
0.603, 1468260515.793823
0.593, 1468260515.795562
0.579, 1468260515.797149
0.584, 1468260515.798675
0.579, 1468260515.800201
0.598, 1468260515.803161
0.601, 1468260515.805633
0.620, 1468260515.808593
0.596, 1468260515.810974
0.584, 1468260515.813262
0.574, 1468260515.816619
0.601, 1468260515.818969
0.625, 1468260515.821289
0.593, 1468260515.825500
0.630, 1468260515.828521
0.630, 1468260515.830200
0.613, 1468260515.831756
0.598, 1468260515.833312
0.586, 1468260515.835113
0.591, 1468260515.836700
0.591, 1468260515.838256
0.586, 1468260515.839752
0.576, 1468260515.841278
0.569, 1468260515.842803
0.579, 1468260515.846008
0.591, 1468260515.848937
0.606, 1468260515.851318
0.586, 1468260515.853607
0.613, 1468260515.856933
0.625, 1468260515.859283
0.620, 1468260515.861663
0.618, 1468260515.865509
0.632, 1468260515.868988
0.632, 1468260515.870697
0.613, 1468260515.872283
0.601, 1468260515.873840
0.586, 1468260515.875640
0.586, 1468260515.877227
0.579, 1468260515.878753
0.571, 1468260515.880310
0.571, 1468260515.881835
0.569, 1468260515.883331
0.566, 1468260515.885681
0.581, 1468260515.888641
0.576, 1468260515.890960
0.581, 1468260515.893310
0.579, 1468260515.896728
0.623, 1468260515.899108
0.620, 1468260515.901489
0.623, 1468260515.905670
0.632, 1468260515.908721
0.635, 1468260515.910400
0.606, 1468260515.911956
0.593, 1468260515.913482
0.591, 1468260515.915344
0.593, 1468260515.916931
0.584, 1468260515.918457
0.576, 1468260515.919982
0.586, 1468260515.921508
0.584, 1468260515.923004
0.584, 1468260515.928527
0.601, 1468260515.931030
0.625, 1468260515.933441
0.596, 1468260515.936676
0.606, 1468260515.939147
0.593, 1468260515.940917
0.623, 1468260515.943237
0.601, 1468260515.947418
0.623, 1468260515.950469
0.628, 1468260515.952117
0.608, 1468260515.953704
0.601, 1468260515.955474
0.596, 1468260515.957061
0.584, 1468260515.958587
0.581, 1468260515.960113
0.584, 1468260515.961639
0.579, 1468260515.963195
0.574, 1468260515.964691
0.564, 1468260515.968322
0.613, 1468260515.970733
0.623, 1468260515.973052
0.615, 1468260515.976593
0.625, 1468260515.978973
0.620, 1468260515.981323
0.618, 1468260515.985504
0.637, 1468260515.988525
0.632, 1468260515.990234
0.610, 1468260515.991821
0.610, 1468260515.993347
0.588, 1468260515.995117
0.588, 1468260515.996734
0.586, 1468260515.998291
0.576, 1468260515.999816
0.579, 1468260516.001373
0.584, 1468260516.002868
0.576, 1468260516.005889
0.586, 1468260516.008850
0.615, 1468260516.011169
0.574, 1468260516.013488
0.571, 1468260516.016876
0.586, 1468260516.019287
0.623, 1468260516.021606
0.620, 1468260516.025787
0.632, 1468260516.028839
0.620, 1468260516.030548
0.606, 1468260516.032135
0.596, 1468260516.033691
0.588, 1468260516.038177
0.623, 1468260516.303649
0.672, 1468260516.306091
0.642, 1468260516.307922
0.642, 1468260516.314331
0.635, 1468260516.317962
0.615, 1468260516.320983
0.606, 1468260516.323394
0.623, 1468260516.325958
0.601, 1468260516.329010
0.625, 1468260516.331390
0.608, 1468260516.333740
0.618, 1468260516.337982
0.630, 1468260516.341003
0.623, 1468260516.342651
0.610, 1468260516.344238
0.596, 1468260516.346038
0.598, 1468260516.347595
0.588, 1468260516.349151
0.584, 1468260516.350677
0.586, 1468260516.352203
0.579, 1468260516.353729
0.576, 1468260516.355468
0.584, 1468260516.359252
0.613, 1468260516.361846
0.613, 1468260516.364074
0.608, 1468260516.367309
0.598, 1468260516.369903
0.628, 1468260516.372253
0.591, 1468260516.375549
0.618, 1468260516.379760
0.635, 1468260516.381500
0.618, 1468260516.383117
0.598, 1468260516.384674
0.598, 1468260516.386505
0.588, 1468260516.388092
0.588, 1468260516.389587
0.584, 1468260516.391113
0.581, 1468260516.392639
0.581, 1468260516.394134
0.579, 1468260516.395904
0.576, 1468260516.399505
0.618, 1468260516.401947
0.610, 1468260516.404327
0.618, 1468260516.407714
0.608, 1468260516.410064
0.596, 1468260516.412384
0.584, 1468260516.415802
0.630, 1468260516.418975
0.632, 1468260516.421539
0.618, 1468260516.423156
0.601, 1468260516.424743
0.613, 1468260516.428100
0.601, 1468260516.429748
0.586, 1468260516.431304
0.584, 1468260516.432861
0.581, 1468260516.434387
0.584, 1468260516.436218
0.584, 1468260516.439605
0.613, 1468260516.442047
0.579, 1468260516.444458
0.586, 1468260516.447875
0.598, 1468260516.450225
0.620, 1468260516.452575
0.613, 1468260516.455932
0.637, 1468260516.458618
0.628, 1468260516.461547
0.613, 1468260516.463195
0.593, 1468260516.464752
0.591, 1468260516.466735
0.588, 1468260516.468322
0.584, 1468260516.469848
0.586, 1468260516.471374
0.581, 1468260516.472900
0.584, 1468260516.474395
0.579, 1468260516.476165
0.571, 1468260516.480743
0.623, 1468260516.483123
0.598, 1468260516.485809
0.610, 1468260516.488800
0.606, 1468260516.491149
0.596, 1468260516.493408
0.601, 1468260516.497619
0.630, 1468260516.500640
0.618, 1468260516.502319
0.603, 1468260516.503906
0.593, 1468260516.505676
0.601, 1468260516.507263
0.584, 1468260516.508819
0.581, 1468260516.510345
0.579, 1468260516.511840
0.566, 1468260516.513366
0.569, 1468260516.515136
0.571, 1468260516.516723
0.584, 1468260516.520172
0.593, 1468260516.522644
0.593, 1468260516.525268
0.623, 1468260516.528289
0.623, 1468260516.530670
0.618, 1468260516.532958
0.620, 1468260516.536682
0.640, 1468260516.540252
0.632, 1468260516.541961
0.613, 1468260516.543548
0.596, 1468260516.545349
0.596, 1468260516.546936
0.588, 1468260516.548492
0.584, 1468260516.550018
0.603, 1468260516.552917
0.591, 1468260516.554565
0.588, 1468260516.556365
0.584, 1468260516.559967
0.613, 1468260516.562408
0.606, 1468260516.564758
0.586, 1468260516.567993
0.613, 1468260516.570373
0.593, 1468260516.572723
0.620, 1468260516.576110
0.623, 1468260516.578826
0.618, 1468260516.581756
0.613, 1468260516.583404
0.606, 1468260516.585235
0.596, 1468260516.586822
0.593, 1468260516.588378
0.593, 1468260516.589874
0.581, 1468260516.591400
0.581, 1468260516.592926
0.576, 1468260516.594451
0.579, 1468260516.596191
0.571, 1468260516.599853
0.603, 1468260516.602203
0.584, 1468260516.604583
0.615, 1468260516.607879
0.630, 1468260516.610290
0.596, 1468260516.612640
0.610, 1468260516.615936
0.640, 1468260516.619842
0.630, 1468260516.621551
0.613, 1468260516.623229
0.603, 1468260516.625061
0.596, 1468260516.626647
0.581, 1468260516.628204
0.576, 1468260516.629730
0.579, 1468260516.631256
0.576, 1468260516.632751
0.574, 1468260516.634277
0.576, 1468260516.636016
0.588, 1468260516.639495
0.608, 1468260516.642059
0.610, 1468260516.644348
0.593, 1468260516.647613
0.591, 1468260516.649993
0.596, 1468260516.652404
0.598, 1468260516.655700
0.630, 1468260516.658416
0.632, 1468260516.661315
0.623, 1468260516.662994
0.608, 1468260516.664550
0.593, 1468260516.666503
0.591, 1468260516.668090
0.593, 1468260516.669647
0.586, 1468260516.671203
0.584, 1468260516.672729
0.581, 1468260516.674255
0.574, 1468260516.679504
0.623, 1468260516.682006
0.610, 1468260516.684448
0.593, 1468260516.687652
0.601, 1468260516.690063
0.625, 1468260516.692321
0.593, 1468260516.695556
0.620, 1468260516.698486
0.628, 1468260516.701446
0.613, 1468260516.703094
0.608, 1468260516.704681
0.593, 1468260516.706481
0.586, 1468260516.708068
0.591, 1468260516.709594
0.581, 1468260516.711151
0.576, 1468260516.712677
0.579, 1468260516.714202
0.581, 1468260516.715972
0.576, 1468260516.718261
0.613, 1468260516.721160
0.581, 1468260516.723480
0.581, 1468260516.726104
0.620, 1468260516.729095
0.628, 1468260516.731445
0.608, 1468260516.733795
0.598, 1468260516.737609
0.635, 1468260516.741027
0.625, 1468260516.742736
0.610, 1468260516.744323
0.596, 1468260516.746154
0.584, 1468260516.747741
0.581, 1468260516.749267
0.579, 1468260516.750793
0.584, 1468260516.752319
0.571, 1468260516.753845
0.581, 1468260516.755584
0.576, 1468260516.757812
0.608, 1468260516.760711
0.601, 1468260516.763061
0.606, 1468260516.765594
0.620, 1468260516.768646
0.628, 1468260516.770965
0.613, 1468260516.773284
0.593, 1468260516.777130
0.635, 1468260516.780548
0.625, 1468260516.782226
0.610, 1468260516.783843
0.601, 1468260516.785675
0.598, 1468260516.787231
0.586, 1468260516.788787
0.586, 1468260516.790313
0.574, 1468260516.791839
0.584, 1468260516.793334
0.571, 1468260516.795074
0.569, 1468260516.797912
0.615, 1468260516.803131
0.635, 1468260516.805725
0.603, 1468260516.808776
0.632, 1468260516.811157
0.613, 1468260516.813476
0.603, 1468260516.817382
0.637, 1468260516.820800
0.635, 1468260516.822509
0.618, 1468260516.824096
0.603, 1468260516.825897
0.598, 1468260516.827514
0.591, 1468260516.829040
0.579, 1468260516.830566
0.574, 1468260516.832092
0.584, 1468260516.833618
0.579, 1468260516.835357
0.584, 1468260516.839141
0.586, 1468260516.841613
0.586, 1468260516.843383
0.581, 1468260516.845947
0.574, 1468260516.848999
0.608, 1468260516.851348
0.618, 1468260516.853668
0.593, 1468260516.857421
0.635, 1468260516.860931
0.630, 1468260516.862640
0.615, 1468260516.864227
0.593, 1468260516.866149
0.588, 1468260516.867736
0.596, 1468260516.869293
0.581, 1468260516.870819
0.584, 1468260516.872344
0.574, 1468260516.873870
0.581, 1468260516.875579
0.574, 1468260516.878021
0.579, 1468260516.881805
0.613, 1468260516.885803
0.596, 1468260516.888183
0.625, 1468260516.890533
0.630, 1468260516.893554
0.608, 1468260516.896179
0.620, 1468260516.898559
0.618, 1468260516.901611
0.632, 1468260516.905731
0.640, 1468260516.907470
0.620, 1468260516.909088
0.593, 1468260516.910614
0.588, 1468260516.912170
0.584, 1468260516.913665
0.581, 1468260516.915466
0.581, 1468260516.917907
0.608, 1468260516.920837
0.593, 1468260516.923126
0.584, 1468260516.928497
0.637, 1468260516.930969
0.620, 1468260516.933288
0.606, 1468260516.937164
0.637, 1468260516.940490
0.632, 1468260516.943328
0.628, 1468260516.945251
0.606, 1468260516.946868
0.591, 1468260516.948394
0.588, 1468260516.949951
0.584, 1468260516.951477
0.581, 1468260516.953002
0.584, 1468260516.954528
0.584, 1468260516.956298
0.591, 1468260516.959991
0.608, 1468260516.962371
0.608, 1468260516.964935
0.610, 1468260516.968048
0.598, 1468260516.970489
0.625, 1468260516.972717
0.596, 1468260516.976257
0.625, 1468260516.979003
0.630, 1468260516.981872
0.625, 1468260516.983520
0.598, 1468260516.986053
0.603, 1468260516.987792
0.598, 1468260516.989410
0.596, 1468260516.990936
0.591, 1468260516.992553
0.586, 1468260516.994140
0.574, 1468260516.995910
0.576, 1468260516.999389
0.615, 1468260517.001983
0.615, 1468260517.004547
0.620, 1468260517.007843
0.601, 1468260517.010253
0.586, 1468260517.012664
0.591, 1468260517.016113
0.623, 1468260517.018798
0.635, 1468260517.021820
0.620, 1468260517.023437
0.610, 1468260517.025268
0.598, 1468260517.026885
0.598, 1468260517.028472
0.588, 1468260517.030029
0.579, 1468260517.031585
0.574, 1468260517.033111
0.574, 1468260517.034637
0.579, 1468260517.036407
0.564, 1468260517.040283
0.610, 1468260517.042633
0.623, 1468260517.045257
0.625, 1468260517.048278
0.591, 1468260517.052856
0.640, 1468260517.056701
0.650, 1468260517.060272
0.632, 1468260517.061981
0.613, 1468260517.063568
0.596, 1468260517.066589
0.628, 1468260517.070343
0.618, 1468260517.072021
0.606, 1468260517.073608
0.591, 1468260517.075408
0.596, 1468260517.076995
0.581, 1468260517.080535
0.581, 1468260517.082885
0.584, 1468260517.085479
0.630, 1468260517.088500
0.630, 1468260517.090820
0.591, 1468260517.093139
0.623, 1468260517.097351
0.632, 1468260517.100372
0.623, 1468260517.102081
0.608, 1468260517.103668
0.596, 1468260517.105499
0.598, 1468260517.107086
0.588, 1468260517.108764
0.584, 1468260517.110351
0.579, 1468260517.111907
0.584, 1468260517.113433
0.574, 1468260517.115203
0.571, 1468260517.116790
0.586, 1468260517.120269
0.608, 1468260517.122619
0.615, 1468260517.125213
0.598, 1468260517.128265
0.593, 1468260517.130676
0.610, 1468260517.132995
0.601, 1468260517.136749
0.642, 1468260517.140350
0.637, 1468260517.142059
0.606, 1468260517.143646
0.601, 1468260517.145751
0.596, 1468260517.147460
0.591, 1468260517.149017
0.576, 1468260517.150573
0.574, 1468260517.152099
0.581, 1468260517.153625
0.586, 1468260517.155395
0.588, 1468260517.159362
0.618, 1468260517.161804
0.608, 1468260517.164276
0.591, 1468260517.167663
0.601, 1468260517.170043
0.601, 1468260517.172271
0.618, 1468260517.177917
0.642, 1468260517.180908
0.625, 1468260517.182617
0.606, 1468260517.184204
0.598, 1468260517.186035
0.593, 1468260517.187591
0.598, 1468260517.189147
0.584, 1468260517.190673
0.574, 1468260517.192199
0.581, 1468260517.193725
0.584, 1468260517.195465
0.584, 1468260517.199371
0.608, 1468260517.201812
0.606, 1468260517.204193
0.596, 1468260517.207519
0.598, 1468260517.209960
0.618, 1468260517.212219
0.615, 1468260517.215637
0.625, 1468260517.218322
0.635, 1468260517.221282
0.610, 1468260517.222930
0.606, 1468260517.224517
0.603, 1468260517.226318
0.586, 1468260517.227874
0.581, 1468260517.229431
0.581, 1468260517.231018
0.569, 1468260517.232574
0.574, 1468260517.234069
0.571, 1468260517.235809
0.579, 1468260517.238067
0.610, 1468260517.240966
0.579, 1468260517.243286
0.574, 1468260517.245849
0.608, 1468260517.248840
0.613, 1468260517.251190
0.620, 1468260517.253540
0.615, 1468260517.257415
0.637, 1468260517.260803
0.623, 1468260517.262512
0.610, 1468260517.264068
0.601, 1468260517.266021
0.588, 1468260517.267639
0.598, 1468260517.269165
0.584, 1468260517.270721
0.584, 1468260517.272216
0.579, 1468260517.273712
0.584, 1468260517.275451
0.579, 1468260517.279205
0.584, 1468260517.281646
0.576, 1468260517.283416
0.601, 1468260517.285949
0.623, 1468260517.288970
0.618, 1468260517.291320
0.615, 1468260517.293609
0.581, 1468260517.297912
0.640, 1468260517.302337
0.642, 1468260517.304107
0.620, 1468260517.306335
0.610, 1468260517.307952
0.598, 1468260517.309539
0.586, 1468260517.311096
0.586, 1468260517.312622
0.576, 1468260517.314147
0.571, 1468260517.315887
0.571, 1468260517.319366
0.615, 1468260517.321838
0.618, 1468260517.324188
0.615, 1468260517.327636
0.598, 1468260517.329895
0.613, 1468260517.332366
0.618, 1468260517.335632
0.628, 1468260517.338592
0.623, 1468260517.341522
0.628, 1468260517.343170
0.606, 1468260517.344726
0.596, 1468260517.346588
0.588, 1468260517.348144
0.586, 1468260517.349700
0.584, 1468260517.351226
0.579, 1468260517.352752
0.571, 1468260517.354248
0.574, 1468260517.356048
0.588, 1468260517.359985
0.606, 1468260517.362396
0.610, 1468260517.364776
0.584, 1468260517.368041
0.603, 1468260517.370452
0.591, 1468260517.372680
0.613, 1468260517.375946
0.630, 1468260517.378906
0.632, 1468260517.382202
0.615, 1468260517.383850
0.610, 1468260517.385711
0.601, 1468260517.387298
0.586, 1468260517.388854
0.591, 1468260517.390380
0.584, 1468260517.391906
0.581, 1468260517.393402
0.581, 1468260517.395202
0.581, 1468260517.396759
0.588, 1468260517.400238
0.610, 1468260517.402648
0.613, 1468260517.405242
0.615, 1468260517.408294
0.596, 1468260517.410552
0.618, 1468260517.412902
0.606, 1468260517.416168
0.623, 1468260517.419128
0.635, 1468260517.422058
0.618, 1468260517.423706
0.608, 1468260517.426849
0.615, 1468260517.428558
0.606, 1468260517.430175
0.596, 1468260517.431793
0.591, 1468260517.433349
0.579, 1468260517.435119
0.586, 1468260517.436706
0.574, 1468260517.440307
0.610, 1468260517.442718
0.581, 1468260517.445343
0.591, 1468260517.448425
0.593, 1468260517.450805
0.596, 1468260517.453186
0.620, 1468260517.456573
0.637, 1468260517.459320
0.637, 1468260517.462188
0.613, 1468260517.463836
0.593, 1468260517.465820
0.601, 1468260517.467437
0.588, 1468260517.468994
0.584, 1468260517.470520
0.584, 1468260517.472045
0.574, 1468260517.473571
0.579, 1468260517.475341
0.581, 1468260517.476928
0.593, 1468260517.480895
0.593, 1468260517.483245
0.584, 1468260517.485809
0.584, 1468260517.488891
0.630, 1468260517.491210
0.620, 1468260517.493560
0.610, 1468260517.497406
0.632, 1468260517.500823
0.628, 1468260517.502532
0.606, 1468260517.504119
0.598, 1468260517.505920
0.603, 1468260517.507507
0.593, 1468260517.509033
0.579, 1468260517.510528
0.586, 1468260517.512084
0.576, 1468260517.513580
0.571, 1468260517.515350
0.579, 1468260517.517791
0.608, 1468260517.520721
0.596, 1468260517.523040
0.608, 1468260517.525604
0.625, 1468260517.528564
0.615, 1468260517.530914
0.610, 1468260517.533294
0.613, 1468260517.537170
0.637, 1468260517.540618
0.628, 1468260517.542327
0.613, 1468260517.543914
0.603, 1468260517.545745
0.598, 1468260517.547302
0.588, 1468260517.548858
0.586, 1468260517.551696
0.608, 1468260517.553375
0.596, 1468260517.555236
0.593, 1468260517.558044
0.591, 1468260517.561004
0.613, 1468260517.563385
0.603, 1468260517.565948
0.584, 1468260517.569000
0.635, 1468260517.571380
0.623, 1468260517.573699
0.618, 1468260517.577514
0.630, 1468260517.580932
0.620, 1468260517.582672
0.603, 1468260517.584289
0.601, 1468260517.586059
0.596, 1468260517.587646
0.581, 1468260517.589172
0.586, 1468260517.590698
0.576, 1468260517.592224
0.569, 1468260517.593750
0.569, 1468260517.595520
0.579, 1468260517.597869
0.606, 1468260517.600799
0.579, 1468260517.603149
0.586, 1468260517.605712
0.591, 1468260517.608734
0.603, 1468260517.611114
0.615, 1468260517.613433
0.588, 1468260517.617279
0.635, 1468260517.620727
0.635, 1468260517.622436
0.615, 1468260517.623992
0.608, 1468260517.625793
0.596, 1468260517.627380
0.581, 1468260517.628906
0.579, 1468260517.630432
0.576, 1468260517.631958
0.571, 1468260517.633453
0.579, 1468260517.635284
0.584, 1468260517.637908
0.606, 1468260517.640930
0.588, 1468260517.643218
0.615, 1468260517.645782
0.586, 1468260517.648864
0.618, 1468260517.651245
0.591, 1468260517.653564
0.576, 1468260517.657440
0.632, 1468260517.660827
0.625, 1468260517.662536
0.601, 1468260517.664123
0.598, 1468260517.666076
0.596, 1468260517.667694
0.584, 1468260517.669250
0.579, 1468260517.670745
0.584, 1468260517.672302
0.584, 1468260517.673797
0.579, 1468260517.678039
0.588, 1468260517.681640
0.584, 1468260517.683441
0.596, 1468260517.686035
0.632, 1468260517.689056
0.630, 1468260517.691406
0.588, 1468260517.693725
0.576, 1468260517.697998
0.630, 1468260517.701049
0.632, 1468260517.702728
0.608, 1468260517.704315
0.596, 1468260517.706115
0.593, 1468260517.707702
0.588, 1468260517.709259
0.591, 1468260517.710815
0.584, 1468260517.712341
0.576, 1468260517.713836
0.574, 1468260517.715606
0.581, 1468260517.718017
0.584, 1468260517.721557
0.620, 1468260517.723968
0.579, 1468260517.727142
0.596, 1468260517.729095
0.586, 1468260517.731414
0.586, 1468260517.733734
0.586, 1468260517.737976
0.637, 1468260517.740997
0.625, 1468260517.742675
0.608, 1468260517.744293
0.601, 1468260517.746093
0.593, 1468260517.747680
0.586, 1468260517.749237
0.584, 1468260517.750762
0.581, 1468260517.752258
0.584, 1468260517.753784
0.576, 1468260517.755554
0.581, 1468260517.757995
0.584, 1468260517.761535
0.588, 1468260517.763427
0.586, 1468260517.767150
0.623, 1468260517.769531
0.593, 1468260517.771331
0.615, 1468260517.773620
0.579, 1468260517.777465
0.623, 1468260517.780883
0.623, 1468260517.782592
0.601, 1468260517.784179
0.601, 1468260517.786010
0.596, 1468260517.787567
0.588, 1468260517.789123
0.588, 1468260517.790649
0.571, 1468260517.792175
0.576, 1468260517.793670
0.566, 1468260517.795440
0.581, 1468260517.798034
0.574, 1468260517.803100
0.603, 1468260517.805725
0.606, 1468260517.808807
0.625, 1468260517.811126
0.615, 1468260517.813507
0.588, 1468260517.817382
0.637, 1468260517.820800
0.632, 1468260517.822509
0.613, 1468260517.824096
0.601, 1468260517.825897
0.596, 1468260517.827484
0.586, 1468260517.829040
0.581, 1468260517.830535
0.569, 1468260517.832061
0.574, 1468260517.833587
0.574, 1468260517.835357
0.584, 1468260517.838043
0.591, 1468260517.841522
0.584, 1468260517.843353
0.593, 1468260517.845916
0.588, 1468260517.848937
0.625, 1468260517.851226
0.584, 1468260517.853546
0.588, 1468260517.857391
0.637, 1468260517.860809
0.630, 1468260517.862518
0.610, 1468260517.864105
0.593, 1468260517.866027
0.593, 1468260517.867645
0.584, 1468260517.869201
0.586, 1468260517.870727
0.574, 1468260517.872253
0.584, 1468260517.873779
0.584, 1468260517.875518
0.581, 1468260517.878631
0.613, 1468260517.882446
0.598, 1468260517.885894
0.591, 1468260517.888275
0.586, 1468260517.890563
0.591, 1468260517.893554
0.628, 1468260517.896240
0.588, 1468260517.898590
0.615, 1468260517.901702
0.628, 1468260517.905792
0.628, 1468260517.907501
0.615, 1468260517.909118
0.598, 1468260517.910675
0.588, 1468260517.912231
0.581, 1468260517.913726
0.576, 1468260517.915527
0.576, 1468260517.917907
0.606, 1468260517.920806
0.591, 1468260517.923095
0.571, 1468260517.928405
0.642, 1468260517.930908
0.606, 1468260517.933258
0.623, 1468260517.936614
0.632, 1468260517.939331
0.645, 1468260517.943206
0.625, 1468260517.945190
0.610, 1468260517.946838
0.596, 1468260517.948394
0.586, 1468260517.949951
0.588, 1468260517.951477
0.576, 1468260517.953002
0.579, 1468260517.954528
0.579, 1468260517.956268
0.579, 1468260517.959625
0.608, 1468260517.962066
0.608, 1468260517.964447
0.584, 1468260517.966430
0.620, 1468260517.969482
0.620, 1468260517.971832
0.613, 1468260517.974151
0.586, 1468260517.977996
0.637, 1468260517.981414
0.620, 1468260517.983123
0.608, 1468260517.984741
0.601, 1468260517.986602
0.593, 1468260517.988189
0.581, 1468260517.989715
0.588, 1468260517.991241
0.586, 1468260517.992736
0.576, 1468260517.994262
0.576, 1468260517.996032
0.574, 1468260517.998321
0.584, 1468260518.001220
0.586, 1468260518.003540
0.581, 1468260518.006103
0.620, 1468260518.009155
0.628, 1468260518.011505
0.620, 1468260518.013854
0.618, 1468260518.017639
0.630, 1468260518.021148
0.637, 1468260518.022857
0.613, 1468260518.024444
0.603, 1468260518.026214
0.586, 1468260518.027801
0.584, 1468260518.029327
0.581, 1468260518.030883
0.576, 1468260518.032409
0.574, 1468260518.033935
0.576, 1468260518.035675
0.574, 1468260518.037933
0.591, 1468260518.041198
0.584, 1468260518.044158
0.623, 1468260518.047393
0.586, 1468260518.049255
0.601, 1468260518.053222
0.591, 1468260518.057159
0.635, 1468260518.060089
0.632, 1468260518.062988
0.613, 1468260518.064666
0.603, 1468260518.069244
0.625, 1468260518.070983
0.615, 1468260518.072540
0.596, 1468260518.074096
0.584, 1468260518.075866
0.588, 1468260518.078155
0.584, 1468260518.081054
0.581, 1468260518.083404
0.588, 1468260518.085968
0.601, 1468260518.089019
0.620, 1468260518.091369
0.586, 1468260518.093719
0.581, 1468260518.097991
0.630, 1468260518.101013
0.632, 1468260518.102722
0.601, 1468260518.104309
0.596, 1468260518.106109
0.598, 1468260518.107696
0.584, 1468260518.109222
